order_item_id,order_id,product_id,quantity,unit_price,discount_pct,discount_amount,net_line_sales
OI0000414,O0000218,P0554,2,754.41,2.66,40.13,1468.69
OI0000415,O0000219,P1037,1,665.77,9.03,60.12,605.65
OI0000416,O0000219,P0715,2,394.37,18.21,143.63,645.11
OI0000417,O0000220,P1430,1,34.64,19.58,6.78,27.86
OI0000418,O0000221,P0429,1,1062.36,18.22,193.56,868.8
OI0000419,O0000221,P0230,1,1407.35,1.65,23.22,1384.13
OI0000420,O0000222,P1068,3,684.04,5.17,106.09,1946.03
OI0000421,O0000223,P1037,1,665.77,0,0.0,665.77
OI0000422,O0000224,P1193,3,381.82,11.18,128.06,1017.4
OI0000423,O0000225,P0008,1,38.24,18.2,6.96,31.28
OI0000424,O0000225,P1051,2,191.39,14.66,56.12,326.66
OI0000425,O0000226,P1294,2,824.66,8.75,144.32,1505.0
OI0000426,O0000226,P1052,1,113.25,8.36,9.47,103.78
OI0000427,O0000226,P0287,2,1415.52,18.54,524.87,2306.17
OI0000428,O0000227,P1243,1,1436.21,21.51,308.93,1127.28
OI0000429,O0000227,P0353,4,79.88,12.26,39.17,280.35
OI0000430,O0000228,P0476,3,423.67,8.71,110.7,1160.31
OI0000431,O0000228,P1483,1,1336.19,17.18,229.56,1106.63
OI0000432,O0000228,P0591,1,1455.66,24.64,358.67,1096.99
OI0000433,O0000229,P1064,1,725.53,15.56,112.89,612.64
OI0000434,O0000229,P0758,1,766.12,6.96,53.32,712.8
OI0000435,O0000230,P1245,2,828.51,6.19,102.57,1554.45
OI0000436,O0000231,P1392,1,817.23,16.72,136.64,680.59
OI0000437,O0000231,P0904,1,1001.71,11.55,115.7,886.01
OI0000438,O0000231,P0661,1,1267.01,1.26,15.96,1251.05
OI0000439,O0000232,P0677,1,475.8,7.31,34.78,441.02
OI0000440,O0000233,P0902,1,1138.16,20.2,229.91,908.25
OI0000441,O0000233,P0870,3,653.91,15.51,304.26,1657.47
OI0000442,O0000234,P0506,1,50.47,0,0.0,50.47
OI0000443,O0000234,P0844,1,1440.78,3.99,57.49,1383.29
OI0000444,O0000235,P0816,1,337.57,0,0.0,337.57
OI0000445,O0000235,P1193,1,381.82,12.71,48.53,333.29
OI0000446,O0000236,P1197,2,861.4,7.45,128.35,1594.45
OI0000447,O0000236,P0198,1,1195.64,0,0.0,1195.64
OI0000448,O0000236,P0491,1,881.72,7.43,65.51,816.21
OI0000449,O0000237,P0294,1,268.87,6.24,16.78,252.09
OI0000450,O0000238,P0035,1,963.73,12.23,117.86,845.87
OI0000451,O0000238,P1456,1,409.45,23.12,94.66,314.79
OI0000452,O0000238,P1400,1,650.15,7.18,46.68,603.47
OI0000453,O0000239,P0790,1,29.22,22.86,6.68,22.54
OI0000454,O0000240,P1484,3,945.97,19.17,544.03,2293.88
OI0000455,O0000240,P0080,1,826.23,6.83,56.43,769.8
OI0000456,O0000240,P0616,2,1205.47,11.09,267.37,2143.57
OI0000457,O0000241,P0576,1,94.37,7.75,7.31,87.06
OI0000458,O0000241,P0048,1,1422.08,15.27,217.15,1204.93
OI0000459,O0000242,P0130,2,669.14,8.13,108.8,1229.48
OI0000460,O0000242,P1183,1,309.46,14.55,45.03,264.43
OI0000461,O0000242,P0286,2,1405.22,20.38,572.77,2237.67
OI0000462,O0000243,P0263,1,423.35,8.49,35.94,387.41
OI0000463,O0000244,P0473,1,635.61,24.96,158.65,476.96
OI0000464,O0000244,P0907,1,37.42,19.43,7.27,30.15
OI0000465,O0000244,P0782,2,1323.15,17.1,452.52,2193.78
OI0000466,O0000245,P0714,1,1234.63,3.46,42.72,1191.91
OI0000467,O0000246,P0694,1,104.08,20.91,21.76,82.32
OI0000468,O0000247,P1194,1,1116.76,14.94,166.84,949.92
OI0000469,O0000248,P0612,1,1269.18,0.72,9.14,1260.04
OI0000470,O0000249,P1077,1,273.18,15.57,42.53,230.65
OI0000471,O0000249,P1182,2,978.73,25.16,492.5,1464.96
OI0000472,O0000250,P0618,1,533.15,11.98,63.87,469.28
OI0000473,O0000251,P1240,2,490.75,3.86,37.89,943.61
OI0000474,O0000252,P1335,1,189.34,10.18,19.27,170.07
OI0000475,O0000252,P1303,2,915.3,12.36,226.26,1604.34
OI0000476,O0000253,P0224,2,261.53,10.58,55.34,467.72
OI0000477,O0000254,P0062,1,694.17,12.33,85.59,608.58
OI0000478,O0000254,P1009,1,829.22,3.86,32.01,797.21
OI0000479,O0000254,P1003,1,350.06,17.93,62.77,287.29
OI0000480,O0000255,P1109,1,761.3,17.62,134.14,627.16
OI0000481,O0000256,P1106,1,257.11,18.85,48.47,208.64
OI0000482,O0000256,P0809,1,656.94,10.71,70.36,586.58
OI0000483,O0000256,P0107,1,1370.62,0,0.0,1370.62
OI0000484,O0000256,P0253,1,756.11,10.94,82.72,673.39
OI0000485,O0000257,P1437,1,814.76,31.85,259.5,555.26
OI0000486,O0000258,P0067,1,310.13,10.67,33.09,277.04
OI0000487,O0000258,P1248,1,187.01,19.38,36.24,150.77
OI0000488,O0000258,P1348,3,1483.32,1.38,61.41,4388.55
OI0000489,O0000259,P0790,1,29.22,14.41,4.21,25.01
OI0000490,O0000260,P1471,1,1033.42,4.36,45.06,988.36
OI0000491,O0000261,P0263,1,423.35,8.48,35.9,387.45
OI0000492,O0000262,P1270,2,183.6,8.39,30.81,336.39
OI0000493,O0000262,P0599,1,1035.55,12.28,127.17,908.38
OI0000494,O0000263,P0049,1,965.38,24.16,233.24,732.14
OI0000495,O0000264,P1492,1,567.21,0,0.0,567.21
OI0000496,O0000264,P0841,1,1329.36,13.3,176.8,1152.56
OI0000497,O0000265,P0264,1,1075.95,10.4,111.9,964.05
OI0000498,O0000266,P0534,1,944.33,22.48,212.29,732.04
OI0000499,O0000267,P0023,1,1252.52,14.42,180.61,1071.91
OI0000500,O0000268,P0990,3,920.87,7.0,193.38,2569.23
OI0000501,O0000269,P0482,2,156.8,4.81,15.08,298.52
OI0000502,O0000270,P0679,1,840.43,7.47,62.78,777.65
OI0000503,O0000271,P0536,2,1028.22,11.19,230.12,1826.32
OI0000504,O0000272,P1296,2,334.25,14.42,96.4,572.1
OI0000505,O0000273,P0045,3,1484.33,18.42,820.24,3632.75
OI0000506,O0000273,P0338,4,359.79,22.33,321.36,1117.8
OI0000507,O0000273,P0245,1,1272.35,17.46,222.15,1050.2
OI0000508,O0000274,P1387,1,945.73,19.33,182.81,762.92
OI0000509,O0000275,P0344,1,1255.21,18.34,230.21,1025.0
OI0000510,O0000275,P0029,1,836.34,12.74,106.55,729.79
OI0000511,O0000276,P0287,1,1415.52,16.98,240.36,1175.16
OI0000512,O0000276,P1390,3,617.27,13.94,258.14,1593.67
OI0000513,O0000276,P0967,3,313.8,20.07,188.94,752.46
OI0000514,O0000276,P0760,2,1179.87,14.41,340.04,2019.7
OI0000515,O0000276,P0308,1,308.56,8.37,25.83,282.73
OI0000516,O0000277,P0302,4,1226.14,3.3,161.85,4742.71
OI0000517,O0000277,P0171,3,1257.65,22.79,859.86,2913.09
OI0000518,O0000278,P0180,2,1001.4,17.22,344.88,1657.92
OI0000519,O0000278,P1274,1,779.76,15.42,120.24,659.52
OI0000520,O0000278,P0256,1,1092.89,3.46,37.81,1055.08
OI0000521,O0000278,P1364,1,831.19,5.51,45.8,785.39
OI0000522,O0000279,P0978,3,1004.07,6.94,209.05,2803.16
OI0000523,O0000279,P0937,2,159.51,9.79,31.23,287.79
OI0000524,O0000280,P0342,1,893.08,11.0,98.24,794.84
OI0000525,O0000280,P1049,1,1088.72,12.29,133.8,954.92
OI0000526,O0000280,P0100,1,374.7,20.08,75.24,299.46
OI0000527,O0000280,P0649,1,857.14,13.2,113.14,744.0
OI0000528,O0000281,P0109,1,1378.34,22.66,312.33,1066.01
OI0000529,O0000282,P0521,3,686.46,7.75,159.6,1899.78
OI0000530,O0000282,P1032,1,1171.24,14.36,168.19,1003.05
OI0000531,O0000282,P0402,1,1425.29,18.55,264.39,1160.9
OI0000532,O0000282,P0242,1,1402.15,14.69,205.98,1196.17
OI0000533,O0000282,P1295,2,899.47,21.03,378.32,1420.62
OI0000534,O0000283,P0374,1,327.9,10.67,34.99,292.91
OI0000535,O0000284,P0141,1,1212.25,2.6,31.52,1180.73
OI0000536,O0000285,P0445,1,160.15,9.34,14.96,145.19
OI0000537,O0000286,P0215,1,1287.5,17.59,226.47,1061.03
OI0000538,O0000286,P0783,1,1282.95,13.84,177.56,1105.39
OI0000539,O0000287,P0646,1,1199.74,11.79,141.45,1058.29
OI0000540,O0000287,P0293,1,744.36,2.2,16.38,727.98
OI0000541,O0000288,P0111,1,1359.7,25.73,349.85,1009.85
OI0000542,O0000289,P0864,2,232.36,19.41,90.2,374.52
OI0000543,O0000290,P0155,1,1402.64,14.1,197.77,1204.87
OI0000544,O0000291,P0878,1,465.14,7.49,34.84,430.3
OI0000545,O0000292,P1485,1,1207.78,18.35,221.63,986.15
OI0000546,O0000293,P0842,1,338.1,21.03,71.1,267.0
OI0000547,O0000293,P1105,1,412.26,10.84,44.69,367.57
OI0000548,O0000293,P1110,1,624.43,9.3,58.07,566.36
OI0000549,O0000294,P1448,2,666.91,5.62,74.96,1258.86
OI0000550,O0000295,P0575,1,1274.61,4.75,60.54,1214.07
OI0000551,O0000295,P1247,1,1411.31,8.12,114.6,1296.71
OI0000552,O0000295,P0717,1,340.06,7.63,25.95,314.11
OI0000553,O0000296,P0268,1,162.22,19.95,32.36,129.86
OI0000554,O0000297,P0793,3,622.44,7.08,132.21,1735.11
OI0000555,O0000297,P0338,1,359.79,10.12,36.41,323.38
OI0000556,O0000297,P1124,1,1223.19,4.79,58.59,1164.6
OI0000557,O0000298,P0824,1,19.37,7.32,1.42,17.95
OI0000558,O0000298,P1436,1,866.73,0.08,0.69,866.04
OI0000559,O0000298,P0086,2,692.8,16.88,233.89,1151.71
OI0000560,O0000299,P1282,1,1486.07,3.1,46.07,1440.0
OI0000561,O0000299,P1076,1,296.27,2.03,6.01,290.26
OI0000562,O0000299,P1081,1,362.25,0,0.0,362.25
OI0000563,O0000299,P0187,1,229.98,9.22,21.2,208.78
OI0000564,O0000300,P0802,2,711.52,19.54,278.06,1144.98
OI0000565,O0000301,P0126,1,63.5,15.96,10.13,53.37
OI0000566,O0000301,P0219,1,483.03,12.03,58.11,424.92
OI0000567,O0000301,P0363,1,1179.33,16.26,191.76,987.57
OI0000568,O0000301,P1099,1,1231.23,9.89,121.77,1109.46
OI0000569,O0000302,P1098,1,662.26,17.02,112.72,549.54
OI0000570,O0000303,P0874,1,1387.31,0,0.0,1387.31
OI0000571,O0000303,P1010,1,70.7,18.38,12.99,57.71
OI0000572,O0000303,P0105,1,449.16,2.21,9.93,439.23
OI0000573,O0000304,P1443,1,823.76,16.99,139.96,683.8
OI0000574,O0000305,P0491,1,881.72,9.05,79.8,801.92
OI0000575,O0000306,P1382,4,347.57,6.64,92.31,1297.97
OI0000576,O0000306,P1381,1,179.15,18.76,33.61,145.54
OI0000577,O0000307,P0431,1,1461.82,12.07,176.44,1285.38
OI0000578,O0000307,P0527,1,198.55,3.17,6.29,192.26
OI0000579,O0000308,P0188,2,970.57,0,0.0,1941.14
OI0000580,O0000309,P0053,1,654.39,5.05,33.05,621.34
OI0000581,O0000310,P0412,1,1344.67,11.6,155.98,1188.69
OI0000582,O0000311,P0331,1,365.74,0.46,1.68,364.06
OI0000583,O0000311,P0329,3,1000.58,10.02,300.77,2700.97
OI0000584,O0000312,P0853,1,1117.72,9.64,107.75,1009.97
OI0000585,O0000313,P1078,3,797.67,15.34,367.09,2025.92
OI0000586,O0000314,P0332,1,1411.85,12.23,172.67,1239.18
OI0000587,O0000315,P0667,3,185.3,1.9,10.56,545.34
OI0000588,O0000316,P1128,2,924.94,8.88,164.27,1685.61
OI0000589,O0000317,P0785,1,1313.37,20.5,269.24,1044.13
OI0000590,O0000318,P0112,1,206.58,25.51,52.7,153.88
OI0000591,O0000319,P0162,3,446.16,9.25,123.81,1214.67
OI0000592,O0000320,P0826,1,699.78,8.44,59.06,640.72
OI0000593,O0000321,P1272,1,279.83,5.22,14.61,265.22
OI0000594,O0000322,P1380,1,1187.41,22.06,261.94,925.47
OI0000595,O0000322,P0832,2,575.78,14.21,163.64,987.92
OI0000596,O0000322,P1002,1,863.26,9.8,84.6,778.66
OI0000597,O0000322,P0388,1,480.25,4.18,20.07,460.18
OI0000598,O0000323,P0302,2,1226.14,22.89,561.33,1890.95
OI0000599,O0000323,P0415,1,1124.62,6.57,73.89,1050.73
OI0000600,O0000323,P0357,1,1027.54,7.44,76.45,951.09
OI0000601,O0000323,P0222,1,820.98,6.44,52.87,768.11
OI0000602,O0000324,P1181,1,1048.84,8.72,91.46,957.38
OI0000603,O0000324,P0620,1,1100.7,12.58,138.47,962.23
OI0000604,O0000325,P0780,1,381.08,13.9,52.97,328.11
OI0000605,O0000325,P0270,1,1247.35,7.75,96.67,1150.68
OI0000606,O0000326,P0658,1,609.25,10.29,62.69,546.56
OI0000607,O0000327,P0760,1,1179.87,20.07,236.8,943.07
OI0000608,O0000327,P0868,2,572.09,27.85,318.65,825.53
OI0000609,O0000327,P1196,1,500.19,8.95,44.77,455.42
OI0000610,O0000327,P0619,1,189.96,8.17,15.52,174.44
OI0000611,O0000328,P0991,3,688.61,13.25,273.72,1792.11
OI0000612,O0000329,P0920,2,296.82,0,0.0,593.64
OI0000613,O0000330,P1197,1,861.4,13.79,118.79,742.61
OI0000614,O0000331,P0989,1,1383.42,7.27,100.57,1282.85
OI0000615,O0000332,P0408,2,1328.24,2.37,62.96,2593.52
OI0000616,O0000332,P1179,1,781.72,11.53,90.13,691.59
OI0000617,O0000332,P0070,1,768.96,14.33,110.19,658.77
OI0000618,O0000332,P0071,2,59.94,5.0,5.99,113.89
OI0000619,O0000333,P1354,2,476.56,7.58,72.25,880.87
OI0000620,O0000334,P1330,1,248.91,5.19,12.92,235.99
OI0000621,O0000334,P0533,1,842.36,11.31,95.27,747.09
OI0000622,O0000334,P0928,1,727.47,0,0.0,727.47
OI0000623,O0000335,P0399,1,112.3,12.33,13.85,98.45
OI0000624,O0000336,P0014,1,1402.62,14.96,209.83,1192.79
OI0000625,O0000336,P0200,1,1470.31,10.24,150.56,1319.75
OI0000626,O0000337,P0737,2,712.39,15.88,226.26,1198.52
OI0000627,O0000337,P0693,2,858.9,4.28,73.52,1644.28
OI0000628,O0000337,P0433,1,682.03,0,0.0,682.03
OI0000629,O0000337,P1487,1,872.99,19.31,168.57,704.42
OI0000630,O0000338,P1068,2,684.04,1.8,24.63,1343.45
OI0000631,O0000339,P0233,1,618.65,7.92,49.0,569.65
OI0000632,O0000339,P0132,1,1451.89,5.79,84.06,1367.83
OI0000633,O0000340,P0039,3,1182.74,22.48,797.64,2750.58
OI0000634,O0000341,P0034,1,890.13,10.8,96.13,794.0
OI0000635,O0000341,P0003,1,1375.05,12.01,165.14,1209.91
OI0000636,O0000341,P0705,1,656.71,5.52,36.25,620.46
OI0000637,O0000341,P0747,1,882.96,19.2,169.53,713.43
OI0000638,O0000342,P1306,3,51.16,9.92,15.23,138.25
OI0000639,O0000343,P0940,1,294.44,6.66,19.61,274.83
OI0000640,O0000344,P0033,1,1155.89,14.39,166.33,989.56
OI0000641,O0000344,P0924,1,628.41,12.6,79.18,549.23
OI0000642,O0000345,P0987,1,310.39,5.47,16.98,293.41
OI0000643,O0000346,P0018,1,262.23,22.73,59.6,202.63
OI0000644,O0000347,P1461,1,1228.66,12.84,157.76,1070.9
OI0000645,O0000348,P0571,1,1480.67,10.98,162.58,1318.09
OI0000646,O0000349,P0011,1,896.52,4.52,40.52,856.0
OI0000647,O0000350,P0284,1,225.55,16.13,36.38,189.17
OI0000648,O0000350,P0144,1,1374.32,14.72,202.3,1172.02
OI0000649,O0000351,P1107,1,502.55,22.47,112.92,389.63
OI0000650,O0000352,P0405,1,173.03,3.19,5.52,167.51
OI0000651,O0000353,P0991,1,688.61,8.59,59.15,629.46
OI0000652,O0000353,P0430,1,299.94,6.89,20.67,279.27
OI0000653,O0000353,P0362,1,1410.54,11.13,156.99,1253.55
OI0000654,O0000354,P0782,1,1323.15,12.77,168.97,1154.18
OI0000655,O0000354,P0199,1,321.8,4.81,15.48,306.32
OI0000656,O0000354,P0251,1,582.5,3.48,20.27,562.23
OI0000657,O0000354,P0409,1,1304.81,3.89,50.76,1254.05
OI0000658,O0000355,P0103,1,482.24,0,0.0,482.24
OI0000659,O0000356,P0580,1,687.81,18.77,129.1,558.71
OI0000660,O0000356,P1425,1,259.49,7.22,18.74,240.75
OI0000661,O0000356,P0271,1,1244.74,21.78,271.1,973.64
OI0000662,O0000357,P0080,1,826.23,16.23,134.1,692.13
OI0000663,O0000357,P1255,3,345.32,18.99,196.73,839.23
OI0000664,O0000357,P1090,4,551.21,0,0.0,2204.84
OI0000665,O0000358,P1317,1,1492.79,14.15,211.23,1281.56
OI0000666,O0000358,P0199,1,321.8,7.24,23.3,298.5
OI0000667,O0000358,P1393,1,81.65,10.76,8.79,72.86
OI0000668,O0000358,P1309,3,974.69,10.12,295.92,2628.15
OI0000669,O0000359,P1440,2,940.21,11.19,210.42,1670.0
OI0000670,O0000359,P0979,1,1288.94,15.6,201.07,1087.87
OI0000671,O0000359,P1168,1,476.18,19.77,94.14,382.04
OI0000672,O0000359,P0855,1,649.86,11.35,73.76,576.1
OI0000673,O0000360,P1224,1,1346.87,11.64,156.78,1190.09
OI0000674,O0000360,P0524,2,372.7,13.19,98.32,647.08
OI0000675,O0000361,P1483,1,1336.19,11.18,149.39,1186.8
OI0000676,O0000362,P0202,1,1173.77,7.07,82.99,1090.78
OI0000677,O0000362,P0251,2,582.5,2.08,24.23,1140.77
OI0000678,O0000362,P0736,1,767.0,5.61,43.03,723.97
OI0000679,O0000363,P0337,2,306.49,16.44,100.77,512.21
OI0000680,O0000363,P0041,1,1481.4,25.57,378.79,1102.61
OI0000681,O0000364,P0497,1,1436.43,0.81,11.64,1424.79
OI0000682,O0000365,P0190,1,79.48,8.17,6.49,72.99
OI0000683,O0000365,P0464,2,1093.53,1.77,38.71,2148.35
OI0000684,O0000366,P0958,1,165.57,2.53,4.19,161.38
OI0000685,O0000366,P0710,1,401.19,17.62,70.69,330.5
OI0000686,O0000366,P0169,2,919.13,11.53,211.95,1626.31
OI0000687,O0000367,P0340,2,652.53,14.9,194.45,1110.61
OI0000688,O0000367,P0622,1,1068.38,18.75,200.32,868.06
OI0000689,O0000367,P1424,4,1059.03,7.57,320.67,3915.45
OI0000690,O0000368,P0173,1,1418.02,15.59,221.07,1196.95
OI0000691,O0000368,P0911,2,486.59,13.84,134.69,838.49
OI0000692,O0000368,P0635,1,77.51,0.44,0.34,77.17
OI0000693,O0000369,P0534,1,944.33,17.21,162.52,781.81
OI0000694,O0000370,P1043,2,1398.02,18.11,506.36,2289.68
OI0000695,O0000370,P1193,1,381.82,10.54,40.24,341.58
OI0000696,O0000370,P0128,2,655.11,5.23,68.52,1241.7
OI0000697,O0000370,P0467,1,198.64,9.94,19.74,178.9
OI0000698,O0000371,P1014,1,1057.93,12.58,133.09,924.84
OI0000699,O0000371,P0348,2,499.94,5.21,52.09,947.79
OI0000700,O0000372,P1090,1,551.21,15.25,84.06,467.15
OI0000701,O0000373,P1389,1,65.44,8.47,5.54,59.9
OI0000702,O0000374,P0678,1,689.12,7.58,52.24,636.88
OI0000703,O0000374,P0012,1,306.89,17.43,53.49,253.4
OI0000704,O0000375,P0639,1,1385.88,4.86,67.35,1318.53
OI0000705,O0000375,P0361,1,1154.14,17.85,206.01,948.13
OI0000706,O0000376,P0662,1,583.45,5.18,30.22,553.23
OI0000707,O0000376,P0301,1,927.99,13.28,123.24,804.75
OI0000708,O0000377,P0461,1,608.03,8.37,50.89,557.14
OI0000709,O0000377,P0423,3,1197.63,23.3,837.14,2755.75
OI0000710,O0000377,P0539,1,745.25,18.84,140.41,604.84
OI0000711,O0000378,P0225,1,96.47,17.32,16.71,79.76
OI0000712,O0000379,P1161,2,1462.49,11.21,327.89,2597.09
OI0000713,O0000379,P0047,1,305.49,2.67,8.16,297.33
OI0000714,O0000380,P0288,1,826.12,1.14,9.42,816.7
OI0000715,O0000380,P1490,1,410.37,10.42,42.76,367.61
OI0000716,O0000381,P0091,1,827.35,6.17,51.05,776.3
OI0000717,O0000382,P1348,2,1483.32,17.03,505.22,2461.42
OI0000718,O0000383,P0878,2,465.14,13.21,122.89,807.39
OI0000719,O0000383,P0070,3,768.96,0,0.0,2306.88
OI0000720,O0000383,P0274,2,579.58,3.01,34.89,1124.27
OI0000721,O0000384,P1446,1,27.26,11.71,3.19,24.07
OI0000722,O0000385,P1477,1,665.59,10.56,70.29,595.3
OI0000723,O0000386,P0709,1,1108.8,15.88,176.08,932.72
OI0000724,O0000386,P0531,2,1160.48,14.25,330.74,1990.22
OI0000725,O0000386,P0077,1,708.45,14.16,100.32,608.13
OI0000726,O0000386,P0571,1,1480.67,16.95,250.97,1229.7
OI0000727,O0000387,P0529,1,909.53,3.36,30.56,878.97
OI0000728,O0000387,P0765,1,192.94,14.49,27.96,164.98
OI0000729,O0000387,P0942,3,927.61,9.66,268.82,2514.01
OI0000730,O0000388,P1332,2,790.32,7.84,123.92,1456.72
OI0000731,O0000388,P1064,1,725.53,0.11,0.8,724.73
OI0000732,O0000388,P1423,1,286.41,15.17,43.45,242.96
OI0000733,O0000388,P0254,2,91.71,12.85,23.57,159.85
OI0000734,O0000389,P0842,1,338.1,1.54,5.21,332.89
OI0000735,O0000390,P0833,2,590.97,11.6,137.11,1044.83
OI0000736,O0000390,P0034,1,890.13,14.11,125.6,764.53
OI0000737,O0000390,P0589,3,72.58,13.57,29.55,188.19
OI0000738,O0000390,P1281,1,686.98,6.03,41.42,645.56
OI0000739,O0000391,P0036,1,1132.46,13.81,156.39,976.07
OI0000740,O0000391,P0007,2,343.74,0,0.0,687.48
OI0000741,O0000392,P1450,1,126.29,5.06,6.39,119.9
OI0000742,O0000393,P0918,1,487.47,10.43,50.84,436.63
OI0000743,O0000393,P0792,1,477.68,24.81,118.51,359.17
OI0000744,O0000394,P1054,1,187.57,5.85,10.97,176.6
OI0000745,O0000395,P1354,1,476.56,14.26,67.96,408.6
OI0000746,O0000395,P1068,2,684.04,7.71,105.48,1262.6
OI0000747,O0000396,P0039,1,1182.74,9.07,107.27,1075.47
OI0000748,O0000396,P0980,1,762.75,9.19,70.1,692.65
OI0000749,O0000397,P0821,1,874.05,10.9,95.27,778.78
OI0000750,O0000397,P1164,1,454.65,15.02,68.29,386.36
OI0000751,O0000398,P1289,2,365.6,11.86,86.72,644.48
OI0000752,O0000399,P0328,2,979.14,22.62,442.96,1515.32
OI0000753,O0000400,P0174,1,860.82,2.66,22.9,837.92
OI0000754,O0000401,P0980,1,762.75,24.75,188.78,573.97
OI0000755,O0000402,P0646,1,1199.74,21.6,259.14,940.6
OI0000756,O0000402,P0399,1,112.3,0.59,0.66,111.64
OI0000757,O0000402,P1427,1,269.44,19.17,51.65,217.79
OI0000758,O0000402,P0215,2,1287.5,27.71,713.53,1861.47
OI0000759,O0000403,P1112,1,819.64,2.58,21.15,798.49
OI0000760,O0000403,P1220,1,954.63,13.05,124.58,830.05
OI0000761,O0000403,P0565,1,442.94,3.26,14.44,428.5
OI0000762,O0000404,P1264,1,261.36,13.64,35.65,225.71
OI0000763,O0000405,P0233,2,618.65,11.55,142.91,1094.39
OI0000764,O0000406,P0537,1,1357.09,0,0.0,1357.09
OI0000765,O0000407,P0171,1,1257.65,8.39,105.52,1152.13
OI0000766,O0000408,P1417,1,155.05,14.49,22.47,132.58
OI0000767,O0000409,P0070,1,768.96,1.2,9.23,759.73
OI0000768,O0000409,P0997,1,1151.31,16.48,189.74,961.57
OI0000769,O0000410,P0411,2,1391.74,14.54,404.72,2378.76
OI0000770,O0000411,P0709,1,1108.8,19.99,221.65,887.15
OI0000771,O0000412,P0170,2,1267.2,2.28,57.78,2476.62
OI0000772,O0000413,P0448,2,1120.24,5.5,123.23,2117.25
OI0000773,O0000414,P0125,2,969.85,12.33,239.17,1700.53
OI0000774,O0000415,P1099,2,1231.23,2.9,71.41,2391.05
OI0000775,O0000416,P1058,1,1437.15,2.88,41.39,1395.76
OI0000776,O0000416,P0268,1,162.22,15.45,25.06,137.16
OI0000777,O0000417,P0712,1,842.96,6.3,53.11,789.85
OI0000778,O0000417,P0025,3,422.49,8.62,109.26,1158.21
OI0000779,O0000418,P0207,3,1457.44,15.62,682.96,3689.36
OI0000780,O0000419,P1301,1,647.95,18.35,118.9,529.05
OI0000781,O0000419,P0908,1,601.88,5.29,31.84,570.04
OI0000782,O0000419,P0972,1,1266.95,7.48,94.77,1172.18
OI0000783,O0000420,P0874,1,1387.31,14.73,204.35,1182.96
OI0000784,O0000421,P1392,1,817.23,5.05,41.27,775.96
OI0000785,O0000422,P1046,2,534.45,18.66,199.46,869.44
OI0000786,O0000422,P1121,1,1363.0,9.28,126.49,1236.51
OI0000787,O0000422,P1407,1,785.47,2.6,20.42,765.05
OI0000788,O0000422,P1179,1,781.72,13.03,101.86,679.86
OI0000789,O0000423,P0245,2,1272.35,2.98,75.83,2468.87
OI0000790,O0000424,P0440,1,1022.87,7.93,81.11,941.76
OI0000791,O0000424,P0307,1,803.71,9.57,76.92,726.79
OI0000792,O0000425,P1078,1,797.67,10.68,85.19,712.48
OI0000793,O0000425,P0698,1,222.23,14.01,31.13,191.1
OI0000794,O0000426,P1407,3,785.47,3.77,88.84,2267.57
OI0000795,O0000427,P0459,1,707.74,7.21,51.03,656.71
OI0000796,O0000428,P0348,1,499.94,15.69,78.44,421.5
OI0000797,O0000428,P0983,1,1222.87,17.1,209.11,1013.76
OI0000798,O0000429,P1161,2,1462.49,0.35,10.24,2914.74
OI0000799,O0000429,P1037,1,665.77,0,0.0,665.77
OI0000800,O0000430,P0154,2,196.48,13.8,54.23,338.73
OI0000801,O0000430,P1200,2,97.42,9.92,19.33,175.51
OI0000802,O0000430,P0378,1,348.88,20.64,72.01,276.87
OI0000803,O0000431,P1422,2,184.05,5.75,21.17,346.93
OI0000804,O0000431,P0501,3,124.99,10.27,38.51,336.46
OI0000805,O0000431,P0657,1,754.59,9.53,71.91,682.68
OI0000806,O0000431,P0610,2,1299.07,9.28,241.11,2357.03
OI0000807,O0000432,P1473,1,386.0,15.7,60.6,325.4
OI0000808,O0000432,P0457,1,1356.65,11.7,158.73,1197.92
OI0000809,O0000433,P0854,1,1393.68,5.57,77.63,1316.05
OI0000810,O0000433,P0278,1,1046.96,11.71,122.6,924.36
OI0000811,O0000434,P0729,1,1313.01,14.54,190.91,1122.1
OI0000812,O0000434,P0960,1,1390.3,0,0.0,1390.3
OI0000813,O0000434,P0761,1,473.55,10.9,51.62,421.93
OI0000814,O0000434,P0125,3,969.85,15.28,444.58,2464.97
OI0000815,O0000435,P0699,2,1268.77,25.62,650.12,1887.42
OI0000816,O0000436,P0715,1,394.37,22.49,88.69,305.68
OI0000817,O0000436,P1008,1,54.92,18.61,10.22,44.7
OI0000818,O0000436,P1498,2,915.45,11.57,211.84,1619.06
OI0000819,O0000437,P0790,1,29.22,18.6,5.43,23.79
OI0000820,O0000438,P0577,1,299.63,0,0.0,299.63
OI0000821,O0000439,P0668,1,63.32,10.54,6.67,56.65
OI0000822,O0000440,P1375,1,390.59,27.62,107.88,282.71
OI0000823,O0000440,P1310,2,218.42,2.68,11.71,425.13
OI0000824,O0000440,P1424,1,1059.03,16.15,171.03,888.0
OI0000825,O0000441,P0354,1,1233.93,5.46,67.37,1166.56
OI0000826,O0000442,P0122,3,368.28,17.37,191.91,912.93
OI0000827,O0000442,P0760,1,1179.87,14.08,166.13,1013.74
OI0000828,O0000443,P1399,3,571.04,8.54,146.3,1566.82
