payment_id,order_id,payment_datetime,payment_method,amount,payment_status
PAY0000369,O0000369,2024-03-06 07:15:47,UPI,860.81,Failed
PAY0000370,O0000370,2024-11-30 23:10:59,COD,4200.84,Paid
PAY0000371,O0000371,2026-04-16 06:54:07,NetBanking,1872.63,Paid
PAY0000372,O0000372,2026-04-02 17:15:27,UPI,566.15,Paid
PAY0000373,O0000373,2026-02-13 15:10:52,NetBanking,59.9,Paid
PAY0000374,O0000374,2025-05-04 08:28:55,Card,939.28,Paid
PAY0000375,O0000375,2024-10-03 03:46:02,COD,2266.65,Paid
PAY0000376,O0000376,2024-08-10 19:17:55,NetBanking,1406.98,Paid
PAY0000377,O0000377,2026-04-28 18:17:03,Card,3966.73,Paid
PAY0000378,O0000378,2026-01-16 04:25:37,NetBanking,178.76,Paid
PAY0000379,O0000379,2026-05-18 19:01:37,Wallet,3043.42,Paid
PAY0000380,O0000380,2026-07-18 20:39:50,UPI,1184.31,Paid
PAY0000381,O0000381,2025-07-02 00:29:11,NetBanking,825.3,Paid
PAY0000382,O0000382,2024-12-08 16:01:40,NetBanking,2540.42,Failed
PAY0000383,O0000383,2026-02-08 11:59:06,COD,4337.54,Paid
PAY0000384,O0000384,2026-08-05 12:21:51,UPI,73.07,Paid
PAY0000385,O0000385,2024-02-19 01:38:27,Card,595.3,Paid
PAY0000386,O0000386,2025-02-09 17:51:55,Wallet,4809.78,Pending
PAY0000387,O0000387,2026-01-18 05:42:34,Card,3706.96,Paid
PAY0000388,O0000388,2026-05-14 16:52:29,COD,2584.26,Paid
PAY0000389,O0000389,2025-09-02 13:52:08,UPI,411.89,Failed
PAY0000390,O0000390,2025-01-11 23:47:58,UPI,2792.12,Paid
PAY0000391,O0000391,2026-01-06 12:19:18,UPI,1762.55,Pending
PAY0000392,O0000392,2026-02-19 01:51:45,NetBanking,268.9,Paid
PAY0000393,O0000393,2026-02-15 21:10:49,COD,844.79,Paid
PAY0000394,O0000394,2026-06-19 08:00:42,Card,275.6,Paid
PAY0000395,O0000395,2026-06-09 13:17:18,Card,1671.2,Failed
PAY0000396,O0000396,2025-10-25 08:39:58,COD,1768.12,Paid
PAY0000397,O0000397,2026-05-20 22:20:53,NetBanking,1244.14,Paid
PAY0000398,O0000398,2026-02-28 10:58:17,NetBanking,793.48,Paid
PAY0000399,O0000399,2025-09-29 00:36:21,Card,1664.32,Paid
PAY0000400,O0000400,2024-07-27 06:43:24,COD,837.92,Paid
PAY0000401,O0000401,2025-10-14 05:29:14,Wallet,722.97,Paid
PAY0000402,O0000402,2025-10-24 15:25:59,Wallet,3131.49,Paid
PAY0000403,O0000403,2026-07-11 05:02:29,Card,2057.04,Paid
PAY0000404,O0000404,2025-01-12 12:54:58,NetBanking,374.71,Paid
PAY0000405,O0000405,2026-05-28 05:40:33,Card,1173.39,Paid
PAY0000406,O0000406,2024-08-14 15:41:26,NetBanking,1406.09,Paid
PAY0000407,O0000407,2025-07-20 23:06:12,NetBanking,1152.13,Paid
PAY0000408,O0000408,2025-04-15 12:36:41,NetBanking,211.58,Paid
PAY0000409,O0000409,2026-05-04 14:33:47,NetBanking,1770.31,Paid
PAY0000410,O0000410,2026-06-21 12:59:40,Wallet,2527.76,Pending
PAY0000411,O0000411,2026-05-28 04:34:32,NetBanking,887.15,Paid
PAY0000412,O0000412,2026-01-29 19:22:41,UPI,2555.62,Paid
PAY0000413,O0000413,2024-03-24 06:11:08,NetBanking,2196.25,Paid
PAY0000414,O0000414,2024-08-12 04:26:49,COD,1849.53,Paid
PAY0000415,O0000415,2026-01-23 14:24:59,Card,2391.05,Paid
PAY0000416,O0000416,2026-02-19 13:39:27,Wallet,1631.92,Paid
PAY0000417,O0000417,2025-07-01 14:23:31,NetBanking,2097.07,Pending
PAY0000418,O0000418,2026-01-10 03:51:31,UPI,3738.36,Paid
PAY0000419,O0000419,2025-09-17 16:10:54,NetBanking,2271.27,Paid
PAY0000420,O0000420,2026-06-11 12:53:35,Wallet,1331.96,Paid
PAY0000421,O0000421,2026-06-10 17:49:35,UPI,854.96,Paid
PAY0000422,O0000422,2025-10-12 18:04:01,COD,3550.87,Paid
PAY0000423,O0000423,2026-08-14 09:48:36,Card,2567.87,Paid
PAY0000424,O0000424,2025-11-27 01:22:42,Card,1817.55,Paid
PAY0000425,O0000425,2025-01-20 04:37:19,Wallet,903.57,Paid
PAY0000426,O0000426,2024-09-05 11:14:08,NetBanking,2267.57,Paid
PAY0000427,O0000427,2025-08-12 17:00:16,COD,755.71,Paid
PAY0000428,O0000428,2026-05-18 02:54:34,NetBanking,1534.26,Paid
PAY0000429,O0000429,2025-11-28 23:48:36,COD,3629.51,Paid
PAY0000430,O0000430,2026-06-19 02:20:40,UPI,890.11,Paid
PAY0000431,O0000431,2026-07-01 07:47:47,Wallet,3822.11,Paid
PAY0000432,O0000432,2026-06-04 20:51:16,UPI,1523.32,Paid
PAY0000433,O0000433,2025-02-08 01:06:39,NetBanking,2289.41,Paid
PAY0000434,O0000434,2024-12-18 05:04:48,UPI,5448.3,Paid
PAY0000435,O0000435,2024-10-23 22:13:47,NetBanking,1936.42,Pending
PAY0000436,O0000436,2025-08-18 22:41:17,UPI,2018.44,Paid
PAY0000437,O0000437,2024-08-31 03:17:47,NetBanking,23.79,Paid
PAY0000438,O0000438,2024-07-30 21:35:00,COD,448.63,Paid
PAY0000439,O0000439,2025-08-20 16:28:13,UPI,105.65,Paid
PAY0000440,O0000440,2024-11-08 07:02:45,Card,1744.84,Paid
PAY0000441,O0000441,2024-12-05 04:25:41,NetBanking,1166.56,Paid
PAY0000442,O0000442,2025-08-25 14:28:45,UPI,2005.67,Paid
PAY0000443,O0000443,2024-06-30 21:27:57,COD,1615.82,Paid
PAY0000444,O0000444,2024-03-13 10:52:44,Card,1129.49,Paid
PAY0000445,O0000445,2024-12-07 15:07:42,UPI,2754.93,Pending
PAY0000446,O0000446,2026-05-11 11:36:33,UPI,688.23,Paid
PAY0000447,O0000447,2025-10-11 11:10:08,COD,729.89,Pending
PAY0000448,O0000448,2026-01-02 10:25:43,Wallet,3338.21,Paid
PAY0000449,O0000449,2025-11-12 02:21:49,UPI,1061.08,Failed
PAY0000450,O0000450,2024-03-01 18:17:23,UPI,766.52,Paid
PAY0000451,O0000451,2025-04-29 21:49:18,UPI,1500.26,Paid
PAY0000452,O0000452,2025-09-23 21:58:56,Card,154.99,Paid
PAY0000453,O0000453,2025-11-06 11:53:47,UPI,565.44,Paid
PAY0000454,O0000454,2026-03-13 06:14:40,Card,1812.07,Paid
PAY0000455,O0000455,2025-01-13 22:46:08,COD,240.11,Paid
PAY0000456,O0000456,2024-12-31 15:22:54,UPI,6120.83,Paid
PAY0000457,O0000457,2025-05-01 15:14:18,COD,1816.63,Paid
PAY0000458,O0000458,2024-06-24 02:37:46,Card,2893.06,Paid
PAY0000459,O0000459,2026-04-20 07:30:05,UPI,3305.53,Paid
PAY0000460,O0000460,2025-10-24 05:12:04,UPI,1244.29,Paid
PAY0000461,O0000461,2025-10-28 15:52:16,UPI,2957.45,Paid
PAY0000462,O0000462,2025-07-26 11:36:49,Wallet,3140.24,Paid
PAY0000463,O0000463,2026-01-05 15:47:05,Wallet,4158.68,Paid
PAY0000464,O0000464,2024-11-27 08:55:29,COD,2876.06,Paid
PAY0000465,O0000465,2025-09-13 13:12:36,Card,483.36,Paid
PAY0000466,O0000466,2024-12-16 04:55:10,Wallet,2310.17,Paid
PAY0000467,O0000467,2025-08-22 13:45:42,NetBanking,699.22,Paid
PAY0000468,O0000468,2026-04-10 13:09:30,NetBanking,740.22,Paid
PAY0000469,O0000469,2026-01-30 06:09:07,NetBanking,456.1,Paid
PAY0000470,O0000470,2025-07-27 06:23:25,NetBanking,1079.72,Paid
PAY0000471,O0000471,2025-01-18 05:24:56,Wallet,200.84,Paid
PAY0000472,O0000472,2025-08-21 19:48:27,UPI,457.31,Paid
PAY0000473,O0000473,2025-05-07 17:27:50,NetBanking,966.82,Paid
PAY0000474,O0000474,2025-01-13 16:56:44,NetBanking,2312.75,Paid
PAY0000475,O0000475,2025-04-02 08:06:12,NetBanking,2108.35,Paid
PAY0000476,O0000476,2025-07-15 00:37:36,NetBanking,862.15,Paid
PAY0000477,O0000477,2025-12-21 20:53:08,COD,37.48,Paid
PAY0000478,O0000478,2026-01-28 07:06:52,NetBanking,4370.11,Paid
PAY0000479,O0000479,2026-01-17 00:13:56,COD,381.94,Paid
PAY0000480,O0000480,2026-01-25 16:26:03,NetBanking,365.88,Paid
PAY0000481,O0000481,2024-09-26 16:49:04,UPI,806.47,Pending
PAY0000482,O0000482,2024-12-26 02:51:24,COD,1836.62,Paid
PAY0000483,O0000483,2026-07-17 10:33:11,UPI,330.65,Paid
PAY0000484,O0000484,2024-08-04 21:02:07,COD,539.57,Paid
PAY0000485,O0000485,2025-08-11 23:40:54,Card,1134.1,Paid
PAY0000486,O0000486,2026-08-18 07:42:49,Card,6104.32,Pending
PAY0000487,O0000487,2025-05-11 10:15:25,Wallet,1281.12,Paid
PAY0000488,O0000488,2025-11-23 00:18:56,COD,1245.84,Paid
PAY0000489,O0000489,2024-01-19 17:56:42,NetBanking,2214.72,Paid
PAY0000490,O0000490,2025-10-18 21:38:16,UPI,3700.72,Paid
PAY0000491,O0000491,2025-11-23 14:06:33,NetBanking,603.0,Paid
PAY0000492,O0000492,2025-05-30 10:08:02,Card,358.61,Paid
PAY0000493,O0000493,2025-07-29 13:24:34,NetBanking,1424.14,Paid
PAY0000494,O0000494,2025-08-25 17:15:40,Wallet,1713.66,Paid
PAY0000495,O0000495,2025-05-19 20:10:28,COD,521.93,Paid
PAY0000496,O0000496,2025-03-30 16:57:32,Wallet,424.88,Paid
PAY0000497,O0000497,2025-01-23 21:11:33,COD,5637.47,Paid
PAY0000498,O0000498,2025-06-05 06:48:36,UPI,2770.44,Paid
PAY0000499,O0000499,2025-06-11 05:15:43,Wallet,3296.5,Paid
PAY0000500,O0000500,2026-05-23 22:13:35,UPI,307.44,Paid
PAY0000501,O0000501,2024-03-30 17:13:57,Card,1191.63,Paid
PAY0000502,O0000502,2024-05-15 23:48:16,COD,2599.68,Paid
PAY0000503,O0000503,2026-08-05 22:23:48,Card,409.1,Paid
PAY0000504,O0000504,2025-04-04 02:16:41,COD,136.58,Paid
PAY0000505,O0000505,2025-07-17 16:27:27,Wallet,930.97,Paid
PAY0000506,O0000506,2025-01-29 14:36:16,COD,1168.04,Failed
PAY0000507,O0000507,2024-04-26 21:38:01,COD,2664.14,Paid
PAY0000508,O0000508,2026-03-12 18:38:08,Card,773.58,Paid
PAY0000509,O0000509,2026-08-11 23:40:46,Wallet,4711.37,Paid
PAY0000510,O0000510,2025-02-25 11:34:46,COD,2357.21,Paid
PAY0000511,O0000511,2026-07-30 13:16:51,NetBanking,3602.65,Paid
PAY0000512,O0000512,2026-08-09 04:51:56,COD,3482.48,Paid
PAY0000513,O0000513,2024-01-24 10:48:38,COD,1047.22,Failed
PAY0000514,O0000514,2025-02-04 08:00:36,Wallet,1065.59,Paid
PAY0000515,O0000515,2025-03-17 22:32:46,UPI,2688.27,Paid
PAY0000516,O0000516,2026-05-31 19:34:37,Card,219.37,Paid
PAY0000517,O0000517,2024-01-27 20:29:53,Card,1450.02,Paid
PAY0000518,O0000518,2024-06-07 23:25:22,Card,741.14,Paid
PAY0000519,O0000519,2024-10-26 04:17:42,NetBanking,3932.17,Paid
PAY0000520,O0000520,2024-09-21 22:52:30,Card,1766.84,Paid
PAY0000521,O0000521,2024-11-07 20:13:28,UPI,4648.27,Paid
PAY0000522,O0000522,2024-03-12 23:59:20,Wallet,4605.51,Paid
PAY0000523,O0000523,2025-10-17 20:27:03,UPI,116.87,Paid
PAY0000524,O0000524,2024-02-22 09:59:23,NetBanking,761.06,Paid
PAY0000525,O0000525,2026-03-07 19:38:45,NetBanking,2631.35,Paid
PAY0000526,O0000526,2024-11-20 18:06:41,COD,1524.76,Paid
PAY0000527,O0000527,2026-01-17 09:19:32,Wallet,2496.25,Paid
PAY0000528,O0000528,2024-07-03 00:05:31,UPI,2567.29,Paid
PAY0000529,O0000529,2024-10-04 22:25:47,Wallet,475.13,Paid
PAY0000530,O0000530,2024-01-09 07:57:30,Wallet,1745.38,Paid
PAY0000531,O0000531,2024-04-24 06:05:23,COD,1471.62,Paid
PAY0000532,O0000532,2025-07-30 06:01:55,UPI,1257.38,Paid
PAY0000533,O0000533,2024-04-18 10:52:00,COD,1473.58,Paid
PAY0000534,O0000534,2025-07-13 05:27:55,COD,1259.53,Paid
PAY0000535,O0000535,2025-03-31 03:42:28,Wallet,4610.95,Paid
PAY0000536,O0000536,2024-02-08 17:56:12,UPI,1374.19,Paid
PAY0000537,O0000537,2025-10-08 01:55:46,Card,3381.3,Paid
PAY0000538,O0000538,2025-05-28 01:58:09,UPI,4165.1,Paid
PAY0000539,O0000539,2025-11-19 13:12:57,UPI,5713.9,Paid
PAY0000540,O0000540,2024-03-12 00:02:43,Wallet,451.95,Paid
PAY0000541,O0000541,2026-01-08 05:40:28,NetBanking,654.14,Paid
PAY0000542,O0000542,2025-07-04 01:48:31,Wallet,3208.54,Paid
PAY0000543,O0000543,2024-09-26 02:21:30,COD,3073.6,Paid
PAY0000544,O0000544,2026-04-23 01:55:41,Card,2032.87,Paid
PAY0000545,O0000545,2025-12-24 10:37:40,Card,4717.24,Paid
PAY0000546,O0000546,2026-05-24 11:01:40,COD,2257.6,Paid
PAY0000547,O0000547,2024-03-25 21:48:00,UPI,2174.35,Failed
PAY0000548,O0000548,2024-02-16 10:58:57,COD,1080.31,Paid
PAY0000549,O0000549,2024-05-05 09:48:06,Wallet,96.18,Paid
PAY0000550,O0000550,2024-12-25 17:59:06,NetBanking,2470.26,Paid
PAY0000551,O0000551,2024-11-27 23:38:11,NetBanking,1191.48,Paid
PAY0000552,O0000552,2025-02-24 06:40:01,UPI,631.16,Paid
PAY0000553,O0000553,2025-10-06 05:16:44,NetBanking,1800.32,Paid
PAY0000554,O0000554,2024-08-18 06:48:22,UPI,5338.81,Paid
PAY0000555,O0000555,2024-08-10 01:10:04,COD,6579.18,Paid
PAY0000556,O0000556,2024-10-05 06:14:27,Card,747.39,Paid
PAY0000557,O0000557,2025-06-22 14:36:03,NetBanking,1214.4,Paid
PAY0000558,O0000558,2025-07-02 02:03:36,Card,1945.83,Paid
PAY0000559,O0000559,2025-04-08 08:25:20,COD,1842.57,Paid
PAY0000560,O0000560,2024-01-06 17:41:46,UPI,2393.62,Paid
PAY0000561,O0000561,2026-06-08 22:18:21,NetBanking,1797.05,Paid
PAY0000562,O0000562,2026-05-22 18:00:49,UPI,1178.24,Paid
PAY0000563,O0000563,2024-10-09 13:32:34,Card,389.18,Paid
PAY0000564,O0000564,2026-02-18 02:59:36,UPI,3689.43,Paid
PAY0000565,O0000565,2024-03-09 12:03:42,COD,2310.18,Failed
PAY0000566,O0000566,2026-05-15 12:15:51,UPI,899.79,Paid
PAY0000567,O0000567,2024-08-26 13:00:05,Wallet,1689.13,Pending
PAY0000568,O0000568,2025-07-16 13:49:18,UPI,2670.62,Paid
PAY0000569,O0000569,2024-10-12 01:27:19,NetBanking,487.39,Failed
PAY0000570,O0000570,2024-08-17 22:48:20,UPI,528.97,Paid
PAY0000571,O0000571,2025-07-15 04:23:20,Wallet,1950.03,Paid
PAY0000572,O0000572,2024-11-26 22:01:17,Card,3511.43,Paid
PAY0000573,O0000573,2024-06-06 23:37:52,Card,822.26,Paid
PAY0000574,O0000574,2025-09-19 06:55:29,NetBanking,1396.76,Paid
PAY0000575,O0000575,2026-04-16 09:45:41,Card,2222.12,Paid
PAY0000576,O0000576,2026-01-14 04:51:30,COD,775.55,Paid
PAY0000577,O0000577,2025-04-04 17:03:20,Card,5099.82,Paid
PAY0000578,O0000578,2025-09-06 02:20:45,NetBanking,4092.32,Paid
PAY0000579,O0000579,2026-05-23 16:36:32,UPI,52.07,Paid
PAY0000580,O0000580,2024-01-26 01:08:54,Card,1605.48,Paid
PAY0000581,O0000581,2025-12-12 15:53:37,UPI,766.66,Paid
PAY0000582,O0000582,2024-05-25 15:35:03,Wallet,1587.6,Paid
PAY0000583,O0000583,2025-05-16 00:55:43,COD,1790.68,Paid
PAY0000584,O0000584,2026-06-26 10:53:16,UPI,951.2,Paid
PAY0000585,O0000585,2024-06-26 03:42:43,Wallet,1537.37,Paid
PAY0000586,O0000586,2024-09-23 10:39:10,NetBanking,833.65,Paid
PAY0000587,O0000587,2025-02-15 19:25:05,Card,3546.07,Paid
PAY0000588,O0000588,2025-12-18 17:35:40,Card,620.55,Paid
PAY0000589,O0000589,2024-12-14 11:54:01,COD,1414.71,Paid
PAY0000590,O0000590,2025-05-30 23:19:57,UPI,2259.76,Pending
PAY0000591,O0000591,2024-11-10 18:12:52,Wallet,248.18,Paid
PAY0000592,O0000592,2024-12-11 20:43:00,Wallet,3968.5,Paid
PAY0000593,O0000593,2024-06-10 07:51:10,Wallet,1463.41,Paid
PAY0000594,O0000594,2025-02-17 17:44:52,Wallet,2234.93,Paid
PAY0000595,O0000595,2025-11-30 19:29:48,Wallet,5246.19,Paid
PAY0000596,O0000596,2024-06-09 05:53:45,UPI,4872.17,Paid
PAY0000597,O0000597,2024-02-10 15:42:37,COD,402.58,Paid
PAY0000598,O0000598,2026-03-20 09:13:45,UPI,1581.14,Paid
PAY0000599,O0000599,2024-04-14 07:08:48,UPI,2811.44,Paid
PAY0000600,O0000600,2024-10-14 16:38:22,Wallet,3430.05,Failed
PAY0000601,O0000601,2024-06-12 14:06:48,Card,1870.68,Failed
PAY0000602,O0000602,2024-04-20 22:27:22,Card,2987.93,Paid
PAY0000603,O0000603,2024-02-18 03:10:12,UPI,6922.65,Paid
PAY0000604,O0000604,2024-02-21 23:05:17,NetBanking,6510.06,Paid
PAY0000605,O0000605,2025-03-30 00:49:26,NetBanking,2387.11,Paid
PAY0000606,O0000606,2025-02-22 00:42:15,Card,3619.92,Paid
PAY0000607,O0000607,2026-07-13 14:02:04,UPI,982.58,Paid
PAY0000608,O0000608,2025-11-08 05:28:22,Wallet,2063.26,Paid
PAY0000609,O0000609,2024-04-21 00:15:06,NetBanking,2584.32,Paid
PAY0000610,O0000610,2025-03-28 18:49:15,COD,2702.34,Paid
PAY0000611,O0000611,2024-11-05 16:41:21,Card,1220.18,Paid
PAY0000612,O0000612,2024-05-02 09:57:03,COD,783.86,Paid
PAY0000613,O0000613,2026-03-10 07:54:13,Card,1254.52,Paid
PAY0000614,O0000614,2025-05-09 23:32:26,Card,1161.71,Paid
PAY0000615,O0000615,2024-12-10 22:19:50,Card,2635.23,Paid
PAY0000616,O0000616,2025-04-27 02:02:50,Card,1058.82,Failed
PAY0000617,O0000617,2026-03-27 17:28:34,Card,714.68,Paid
PAY0000618,O0000618,2025-03-28 19:49:19,NetBanking,1032.55,Paid
PAY0000619,O0000619,2024-12-28 00:04:29,Wallet,569.39,Paid
PAY0000620,O0000620,2024-03-23 01:29:00,COD,556.93,Paid
PAY0000621,O0000621,2026-07-26 17:23:16,NetBanking,498.88,Paid
PAY0000622,O0000622,2025-12-20 19:55:10,NetBanking,1599.6,Paid
PAY0000623,O0000623,2025-10-09 04:21:17,Card,3459.65,Paid
PAY0000624,O0000624,2024-08-24 02:12:12,UPI,4099.31,Paid
PAY0000625,O0000625,2026-01-28 09:55:00,UPI,505.04,Paid
PAY0000626,O0000626,2024-03-01 05:07:06,COD,2521.73,Paid
PAY0000627,O0000627,2025-12-28 22:48:46,COD,143.17,Paid
PAY0000628,O0000628,2024-02-19 07:07:50,Wallet,1908.81,Paid
PAY0000629,O0000629,2025-09-21 19:33:32,COD,3681.69,Paid
PAY0000630,O0000630,2025-05-12 16:09:25,COD,2511.22,Paid
PAY0000631,O0000631,2026-08-30 08:21:11,NetBanking,4396.63,Paid
PAY0000632,O0000632,2025-02-26 01:09:01,Card,2086.25,Paid
PAY0000633,O0000633,2024-04-30 23:57:02,Card,376.92,Paid
PAY0000634,O0000634,2024-05-14 07:03:52,COD,732.7,Paid
PAY0000635,O0000635,2025-02-22 12:05:39,NetBanking,1625.96,Paid
PAY0000636,O0000636,2025-06-28 08:09:14,COD,1525.34,Paid
PAY0000637,O0000637,2026-03-26 17:11:20,NetBanking,3160.71,Paid
PAY0000638,O0000638,2025-03-13 03:18:00,NetBanking,5351.16,Failed
PAY0000639,O0000639,2025-10-09 05:49:18,UPI,6968.65,Paid
PAY0000640,O0000640,2024-07-12 07:13:47,Card,867.04,Paid
PAY0000641,O0000641,2026-01-09 18:13:10,NetBanking,1544.48,Pending
PAY0000642,O0000642,2025-08-03 00:02:10,Card,3679.67,Paid
PAY0000643,O0000643,2026-02-01 09:13:15,COD,336.01,Paid
PAY0000644,O0000644,2025-02-14 10:07:49,UPI,250.54,Paid
PAY0000645,O0000645,2026-07-13 02:17:58,Card,2148.89,Paid
PAY0000646,O0000646,2025-08-15 04:10:34,UPI,1603.58,Paid
PAY0000647,O0000647,2025-09-12 19:11:40,UPI,1997.63,Paid
PAY0000648,O0000648,2024-04-28 02:14:46,UPI,1096.77,Paid
PAY0000649,O0000649,2024-01-07 03:54:20,COD,2910.33,Paid
PAY0000650,O0000650,2025-01-17 07:03:30,Card,153.94,Paid
PAY0000651,O0000651,2024-06-07 02:18:45,UPI,1038.44,Paid
PAY0000652,O0000652,2026-05-13 19:38:04,Card,1814.56,Paid
PAY0000653,O0000653,2025-10-16 22:13:48,Card,1551.71,Paid
PAY0000654,O0000654,2024-03-14 01:22:29,Card,834.3,Paid
PAY0000655,O0000655,2024-11-10 21:33:26,COD,909.0,Paid
PAY0000656,O0000656,2025-06-17 17:49:45,UPI,2328.82,Paid
PAY0000657,O0000657,2025-12-10 06:33:18,Wallet,5308.73,Paid
PAY0000658,O0000658,2024-06-10 02:35:45,UPI,2041.2,Paid
PAY0000659,O0000659,2025-04-01 00:08:38,COD,2078.65,Pending
PAY0000660,O0000660,2024-08-24 06:28:25,Wallet,1235.38,Failed
PAY0000661,O0000661,2025-12-12 20:22:52,Card,555.01,Paid
PAY0000662,O0000662,2026-01-01 15:53:08,Wallet,588.06,Paid
PAY0000663,O0000663,2025-02-19 04:20:48,NetBanking,3044.7,Paid
PAY0000664,O0000664,2025-05-17 11:18:07,UPI,797.33,Paid
PAY0000665,O0000665,2024-12-31 04:33:27,NetBanking,1350.28,Paid
PAY0000666,O0000666,2024-03-14 17:11:38,Wallet,264.43,Paid
PAY0000667,O0000667,2024-03-05 23:04:01,COD,2597.62,Paid
PAY0000668,O0000668,2024-02-29 18:29:12,UPI,829.87,Paid
PAY0000669,O0000669,2024-02-16 02:05:39,UPI,2203.69,Paid
PAY0000670,O0000670,2025-05-15 12:52:32,NetBanking,846.55,Paid
PAY0000671,O0000671,2025-12-23 20:23:15,UPI,2525.05,Paid
PAY0000672,O0000672,2024-03-17 23:29:08,NetBanking,129.08,Paid
PAY0000673,O0000673,2025-01-22 14:58:08,Wallet,1462.33,Paid
PAY0000674,O0000674,2024-01-20 09:55:12,COD,371.0,Failed
PAY0000675,O0000675,2024-05-13 07:18:15,NetBanking,2862.76,Paid
PAY0000676,O0000676,2025-02-24 12:00:18,Card,911.96,Failed
PAY0000677,O0000677,2025-04-14 20:48:25,COD,2869.01,Paid
PAY0000678,O0000678,2024-10-31 11:05:18,UPI,213.06,Paid
PAY0000679,O0000679,2025-08-28 05:08:34,Card,3569.09,Pending
PAY0000680,O0000680,2024-04-22 12:02:09,Card,2519.95,Paid
PAY0000681,O0000681,2025-05-10 03:26:27,NetBanking,768.53,Paid
PAY0000682,O0000682,2024-01-22 01:47:28,COD,325.94,Paid
PAY0000683,O0000683,2024-03-26 08:30:45,Wallet,1839.65,Paid
PAY0000684,O0000684,2024-10-14 03:19:34,Card,1350.23,Paid
PAY0000685,O0000685,2026-02-18 02:55:16,COD,566.0,Paid
PAY0000686,O0000686,2026-07-15 03:34:17,UPI,1393.68,Pending
PAY0000687,O0000687,2024-10-05 14:05:50,Wallet,314.24,Paid
PAY0000688,O0000688,2024-06-22 07:56:45,UPI,551.6,Paid
PAY0000689,O0000689,2024-02-04 19:17:38,UPI,103.9,Paid
PAY0000690,O0000690,2026-08-25 18:22:42,COD,254.06,Paid
PAY0000691,O0000691,2024-09-10 07:54:39,UPI,3410.23,Paid
PAY0000692,O0000692,2024-01-09 03:54:40,COD,719.98,Paid
PAY0000693,O0000693,2026-08-25 21:09:50,UPI,122.49,Paid
PAY0000694,O0000694,2025-10-29 20:58:32,Card,205.72,Paid
PAY0000695,O0000695,2025-10-12 06:30:02,Wallet,649.37,Failed
PAY0000696,O0000696,2025-08-21 09:27:05,COD,193.0,Paid
PAY0000697,O0000697,2026-04-18 22:08:20,COD,617.27,Paid
PAY0000698,O0000698,2025-09-15 15:24:06,COD,624.28,Paid
PAY0000699,O0000699,2024-11-17 02:33:35,Card,1173.99,Paid
PAY0000700,O0000700,2025-02-18 11:50:15,COD,1510.04,Paid
PAY0000701,O0000701,2025-04-30 20:37:07,Wallet,2679.67,Pending
PAY0000702,O0000702,2024-12-16 05:50:14,Card,2140.58,Paid
PAY0000703,O0000703,2024-05-13 01:58:52,COD,958.75,Paid
PAY0000704,O0000704,2024-12-26 20:12:28,Card,1350.56,Paid
PAY0000705,O0000705,2026-08-03 18:18:04,UPI,2690.96,Paid
PAY0000706,O0000706,2024-05-04 22:13:26,COD,7067.93,Paid
PAY0000707,O0000707,2025-05-23 09:54:01,Card,323.97,Paid
PAY0000708,O0000708,2025-01-26 16:03:48,COD,702.54,Pending
PAY0000709,O0000709,2026-07-04 06:25:02,Card,2068.01,Pending
PAY0000710,O0000710,2026-06-06 16:33:12,COD,4050.61,Pending
PAY0000711,O0000711,2025-02-28 01:30:36,UPI,891.74,Paid
PAY0000712,O0000712,2024-11-13 13:04:31,COD,2186.4,Paid
PAY0000713,O0000713,2025-12-09 17:23:56,Wallet,900.62,Paid
PAY0000714,O0000714,2025-11-20 14:07:54,Card,1103.87,Paid
PAY0000715,O0000715,2026-03-31 08:16:52,Wallet,259.16,Paid
PAY0000716,O0000716,2026-04-10 00:12:47,Wallet,557.9,Paid
PAY0000717,O0000717,2024-08-22 10:02:26,NetBanking,215.39,Paid
PAY0000718,O0000718,2024-11-08 16:31:56,NetBanking,5693.17,Paid
PAY0000719,O0000719,2026-05-29 02:18:59,UPI,1859.1,Failed
PAY0000720,O0000720,2024-02-27 02:31:13,NetBanking,3921.84,Paid
PAY0000721,O0000721,2024-12-22 06:51:32,UPI,1054.66,Pending
PAY0000722,O0000722,2025-10-05 08:57:01,NetBanking,4405.51,Paid
PAY0000723,O0000723,2025-10-19 21:21:24,Card,2253.67,Paid
PAY0000724,O0000724,2026-03-02 22:32:56,Wallet,2406.63,Failed
PAY0000725,O0000725,2024-11-09 11:38:54,NetBanking,614.65,Paid
PAY0000726,O0000726,2024-10-16 11:34:52,UPI,7768.58,Paid
PAY0000727,O0000727,2025-04-05 07:01:19,COD,1168.62,Paid
PAY0000728,O0000728,2024-10-17 05:27:45,NetBanking,317.98,Paid
PAY0000729,O0000729,2025-01-23 03:16:42,Card,253.89,Paid
PAY0000730,O0000730,2024-07-07 12:03:34,Card,2938.94,Paid
PAY0000731,O0000731,2025-08-27 02:16:21,NetBanking,448.41,Paid
PAY0000732,O0000732,2025-09-13 22:43:14,COD,1234.63,Paid
PAY0000733,O0000733,2026-04-08 00:28:59,NetBanking,2891.84,Paid
PAY0000734,O0000734,2024-03-09 12:01:26,COD,2716.69,Paid
PAY0000735,O0000735,2026-06-25 18:39:41,COD,2450.93,Paid
PAY0000736,O0000736,2024-06-17 11:34:00,NetBanking,366.54,Paid
PAY0000737,O0000737,2025-11-10 07:50:50,Wallet,383.58,Paid
