order_id,customer_id,order_datetime,order_status,sales_channel,payment_method,item_count,gross_sales,net_sales,shipping_fee,order_total,delivery_days
O0000247,CUST01562,2025-11-09 07:31:46,Completed,Paid Search,NetBanking,1,1116.76,949.92,49,998.92,4
O0000248,CUST05460,2025-11-19 22:36:04,Completed,Social,UPI,1,1269.18,1260.04,99,1359.04,5
O0000249,CUST13560,2024-09-07 07:34:56,Completed,Referral,NetBanking,2,2230.64,1695.61,79,1774.61,2
O0000250,CUST00586,2026-08-18 18:21:23,Completed,Email,Card,1,533.15,469.28,79,548.28,7
O0000251,CUST23677,2025-02-13 02:15:58,Returned,Organic,NetBanking,1,981.5,943.61,79,1022.61,2
O0000252,CUST22932,2024-03-15 19:27:59,Completed,Social,UPI,2,2019.94,1774.4,49,1823.4,2
O0000253,CUST21608,2025-10-04 23:35:46,Completed,Email,COD,1,523.06,467.72,79,546.72,1
O0000254,CUST00167,2025-11-29 10:23:20,Completed,Referral,Card,3,1873.45,1693.09,99,1792.09,5
O0000255,CUST16235,2025-12-17 06:29:50,Completed,Partner,Card,1,761.3,627.16,149,776.16,7
O0000256,CUST02605,2025-12-02 20:43:40,Completed,Email,UPI,4,3040.78,2839.24,49,2888.24,2
O0000257,CUST13587,2026-08-26 06:57:02,Completed,Paid Search,NetBanking,1,814.76,555.26,49,604.26,4
O0000258,CUST12217,2024-06-10 20:47:37,Completed,Paid Search,NetBanking,3,4947.1,4816.36,149,4965.36,3
O0000259,CUST03114,2026-08-09 14:27:56,Completed,Social,Card,1,29.22,25.01,149,174.01,8
O0000260,CUST07242,2025-09-09 04:05:46,Completed,Email,Card,1,1033.42,988.36,79,1067.36,2
O0000261,CUST07188,2026-05-28 16:13:23,Completed,Paid Search,Wallet,1,423.35,387.45,49,436.45,3
O0000262,CUST19974,2025-05-21 16:21:00,Completed,Organic,NetBanking,2,1402.75,1244.78,79,1323.78,6
O0000263,CUST00315,2025-08-30 08:00:27,Completed,Social,Wallet,1,965.38,732.14,99,831.14,1
O0000264,CUST05242,2026-05-23 21:16:49,Completed,Email,Card,2,1896.57,1719.77,0,1719.77,5
O0000265,CUST20814,2026-05-11 08:09:08,Cancelled,Partner,COD,1,1075.95,964.05,49,1013.05,3
O0000266,CUST17914,2024-08-10 19:15:02,Completed,Partner,COD,1,944.33,732.04,0,732.04,5
O0000267,CUST05001,2024-08-20 14:23:00,Completed,Organic,Wallet,1,1252.52,1071.91,0,1071.91,3
O0000268,CUST04518,2025-12-11 11:53:17,Pending,Social,NetBanking,1,2762.61,2569.23,99,2668.23,3
O0000269,CUST22500,2025-09-23 21:34:43,Completed,Social,NetBanking,1,313.6,298.52,49,347.52,3
O0000270,CUST21336,2026-03-11 04:11:19,Returned,Social,UPI,1,840.43,777.65,99,876.65,4
O0000271,CUST19616,2024-01-22 14:15:37,Completed,Partner,Wallet,1,2056.44,1826.32,149,1975.32,3
O0000272,CUST12000,2024-11-28 14:18:25,Returned,Email,NetBanking,1,668.5,572.1,99,671.1,6
O0000273,CUST15418,2025-10-10 18:22:52,Completed,Organic,COD,3,7164.5,5800.74,0,5800.74,3
O0000274,CUST19393,2025-02-17 17:08:01,Completed,Referral,Card,1,945.73,762.92,0,762.92,4
O0000275,CUST07882,2024-09-26 23:03:55,Completed,Email,Card,2,2091.55,1754.79,79,1833.79,2
O0000276,CUST07303,2025-01-20 06:09:11,Completed,Organic,Card,5,6877.03,5823.73,99,5922.73,1
O0000277,CUST03637,2024-07-28 11:18:26,Completed,Referral,UPI,2,8677.51,7655.8,49,7704.8,11
O0000278,CUST17606,2025-12-10 03:26:27,Completed,Social,Card,4,4706.64,4157.91,79,4236.91,7
O0000279,CUST20705,2024-02-13 07:45:18,Completed,Organic,UPI,2,3331.23,3090.95,49,3139.95,5
O0000280,CUST03185,2026-05-08 04:36:05,Completed,Social,UPI,4,3213.64,2793.22,49,2842.22,5
O0000281,CUST15123,2026-04-11 18:28:09,Completed,Referral,NetBanking,1,1378.34,1066.01,79,1145.01,8
O0000282,CUST17434,2024-09-15 19:37:40,Completed,Paid Search,COD,5,7857.0,6680.52,49,6729.52,3
O0000283,CUST18101,2026-04-22 16:35:54,Completed,Email,Card,1,327.9,292.91,49,341.91,8
O0000284,CUST24417,2025-10-22 10:24:06,Completed,Referral,UPI,1,1212.25,1180.73,149,1329.73,1
O0000285,CUST19618,2024-12-31 10:14:51,Completed,Paid Search,Card,1,160.15,145.19,99,244.19,5
O0000286,CUST21530,2024-07-13 19:17:10,Returned,Social,Card,2,2570.45,2166.42,79,2245.42,6
O0000287,CUST11371,2024-10-20 19:13:56,Completed,Partner,Wallet,2,1944.1,1786.27,49,1835.27,1
O0000288,CUST17891,2024-01-26 17:06:51,Completed,Referral,UPI,1,1359.7,1009.85,149,1158.85,5
O0000289,CUST06790,2024-02-16 10:29:28,Completed,Organic,UPI,1,464.72,374.52,49,423.52,3
O0000290,CUST16238,2025-09-26 16:07:30,Completed,Email,UPI,1,1402.64,1204.87,149,1353.87,5
O0000291,CUST04164,2025-04-28 14:45:20,Completed,Social,COD,1,465.14,430.3,49,479.3,4
O0000292,CUST12936,2024-04-12 19:35:14,Completed,Organic,UPI,1,1207.78,986.15,149,1135.15,3
O0000293,CUST17848,2024-10-24 17:02:58,Completed,Paid Search,Card,3,1374.79,1200.93,99,1299.93,2
O0000294,CUST21151,2025-03-30 20:07:49,Completed,Social,Wallet,1,1333.82,1258.86,79,1337.86,2
O0000295,CUST24544,2025-07-11 10:23:17,Completed,Email,Card,3,3025.98,2824.89,49,2873.89,6
O0000296,CUST19595,2026-03-23 05:50:51,Completed,Social,NetBanking,1,162.22,129.86,99,228.86,9
O0000297,CUST17650,2025-05-27 14:46:33,Completed,Email,NetBanking,3,3450.3,3223.09,99,3322.09,4
O0000298,CUST23257,2026-03-07 11:56:38,Cancelled,Referral,Wallet,3,2271.7,2035.7,99,2134.7,2
O0000299,CUST05425,2024-08-04 09:08:52,Completed,Paid Search,UPI,4,2374.57,2301.28,79,2380.28,1
O0000300,CUST18394,2026-03-08 01:54:01,Cancelled,Organic,UPI,1,1423.04,1144.98,49,1193.98,1
O0000301,CUST21277,2025-02-24 03:25:04,Completed,Partner,NetBanking,4,2957.09,2575.32,99,2674.32,5
O0000302,CUST14386,2026-02-19 09:34:34,Completed,Social,Wallet,1,662.26,549.54,79,628.54,7
O0000303,CUST17143,2026-02-28 14:19:53,Completed,Paid Search,COD,3,1907.17,1884.25,0,1884.25,6
O0000304,CUST23356,2025-02-19 15:32:51,Completed,Referral,UPI,1,823.76,683.8,79,762.8,8
O0000305,CUST11224,2026-07-25 20:17:23,Completed,Referral,Wallet,1,881.72,801.92,149,950.92,1
O0000306,CUST24439,2025-08-06 13:01:48,Completed,Social,UPI,2,1569.43,1443.51,149,1592.51,5
O0000307,CUST18733,2024-08-19 17:47:20,Completed,Referral,Card,2,1660.37,1477.63,79,1556.63,4
O0000308,CUST01754,2025-06-24 11:12:35,Completed,Organic,Wallet,1,1941.14,1941.14,149,2090.14,2
O0000309,CUST02823,2026-02-14 22:38:59,Completed,Email,NetBanking,1,654.39,621.34,79,700.34,2
O0000310,CUST22183,2024-04-11 19:11:36,Pending,Social,NetBanking,1,1344.67,1188.69,49,1237.69,3
O0000311,CUST07131,2024-09-05 20:06:01,Completed,Social,UPI,2,3367.48,3065.02,79,3144.02,4
O0000312,CUST01496,2026-03-26 02:56:11,Completed,Organic,UPI,1,1117.72,1009.97,0,1009.97,4
O0000313,CUST22718,2025-10-06 12:53:15,Completed,Referral,NetBanking,1,2393.01,2025.92,149,2174.92,4
O0000314,CUST05697,2026-07-24 17:57:30,Completed,Paid Search,COD,1,1411.85,1239.18,0,1239.18,1
O0000315,CUST09510,2025-05-23 00:33:38,Completed,Referral,COD,1,555.9,545.34,149,694.34,4
O0000316,CUST01754,2024-09-01 01:37:59,Pending,Social,NetBanking,1,1849.88,1685.61,149,1834.61,5
O0000317,CUST07892,2026-03-26 23:24:08,Completed,Paid Search,Card,1,1313.37,1044.13,0,1044.13,1
O0000318,CUST01045,2026-05-24 03:36:33,Completed,Social,COD,1,206.58,153.88,49,202.88,6
O0000319,CUST24510,2026-05-18 18:57:47,Completed,Paid Search,UPI,1,1338.48,1214.67,0,1214.67,5
O0000320,CUST11127,2024-10-12 21:13:37,Cancelled,Partner,Card,1,699.78,640.72,0,640.72,5
O0000321,CUST17468,2025-06-02 21:33:26,Completed,Organic,Card,1,279.83,265.22,49,314.22,2
O0000322,CUST22450,2025-06-30 07:41:28,Completed,Social,Card,4,3682.48,3152.23,149,3301.23,3
O0000323,CUST17632,2025-03-05 10:16:54,Completed,Organic,COD,4,5425.42,4660.89,0,4660.89,4
O0000324,CUST08645,2025-01-03 13:08:54,Completed,Organic,UPI,2,2149.54,1919.61,0,1919.61,1
O0000325,CUST01011,2025-04-16 17:06:45,Pending,Social,COD,2,1628.43,1478.79,79,1557.79,6
O0000326,CUST24293,2024-12-20 01:00:23,Completed,Email,NetBanking,1,609.25,546.56,99,645.56,4
O0000327,CUST10735,2025-05-09 10:36:50,Completed,Email,Card,4,3014.2,2398.46,149,2547.46,6
O0000328,CUST04646,2024-10-01 08:51:48,Completed,Referral,COD,1,2065.83,1792.11,49,1841.11,4
O0000329,CUST14236,2025-08-27 11:57:00,Completed,Paid Search,UPI,1,593.64,593.64,99,692.64,1
O0000330,CUST10252,2026-04-15 07:22:28,Completed,Email,Wallet,1,861.4,742.61,149,891.61,4
O0000331,CUST06057,2024-03-14 07:45:19,Completed,Organic,Card,1,1383.42,1282.85,79,1361.85,5
O0000332,CUST23455,2025-07-30 20:02:42,Returned,Paid Search,NetBanking,4,4327.04,4057.76,0,4057.76,5
O0000333,CUST06684,2024-06-07 20:24:43,Completed,Paid Search,UPI,1,953.12,880.87,49,929.87,4
O0000334,CUST05486,2025-11-24 07:57:59,Pending,Organic,Wallet,3,1818.74,1710.55,0,1710.55,3
O0000335,CUST14459,2025-10-05 03:09:33,Completed,Partner,Card,1,112.3,98.45,79,177.45,3
O0000336,CUST15277,2026-07-10 20:12:54,Completed,Organic,Wallet,2,2872.93,2512.54,99,2611.54,5
O0000337,CUST09104,2025-08-13 06:35:21,Completed,Paid Search,NetBanking,4,4697.6,4229.25,99,4328.25,4
O0000338,CUST03798,2025-09-27 01:27:22,Completed,Paid Search,UPI,1,1368.08,1343.45,99,1442.45,5
O0000339,CUST13665,2025-10-21 03:59:12,Completed,Paid Search,UPI,2,2070.54,1937.48,79,2016.48,3
O0000340,CUST23412,2026-04-18 23:09:33,Completed,Email,Card,1,3548.22,2750.58,99,2849.58,5
O0000341,CUST21117,2026-08-10 14:41:49,Completed,Paid Search,COD,4,3804.85,3337.79,149,3486.79,3
O0000342,CUST01483,2025-09-25 12:33:27,Completed,Referral,Card,1,153.48,138.25,149,287.25,5
O0000343,CUST24555,2024-11-09 18:07:59,Completed,Paid Search,COD,1,294.44,274.83,149,423.83,4
O0000344,CUST09618,2024-01-27 22:28:17,Completed,Referral,Card,2,1784.3,1538.79,149,1687.79,6
O0000345,CUST22123,2025-10-21 01:22:06,Completed,Paid Search,NetBanking,1,310.39,293.41,0,293.41,4
O0000346,CUST22136,2025-01-04 14:29:55,Completed,Email,COD,1,262.23,202.63,79,281.63,6
O0000347,CUST03139,2026-07-27 16:51:35,Cancelled,Email,COD,1,1228.66,1070.9,0,1070.9,6
O0000348,CUST13167,2025-12-29 00:50:33,Completed,Social,COD,1,1480.67,1318.09,49,1367.09,4
O0000349,CUST00602,2025-07-04 17:11:15,Completed,Social,UPI,1,896.52,856.0,0,856.0,1
O0000350,CUST19899,2025-06-29 00:43:08,Cancelled,Partner,NetBanking,2,1599.87,1361.19,49,1410.19,4
O0000351,CUST18718,2025-05-27 23:49:16,Completed,Referral,COD,1,502.55,389.63,149,538.63,5
O0000352,CUST08198,2025-07-12 07:38:12,Cancelled,Partner,COD,1,173.03,167.51,99,266.51,7
O0000353,CUST22342,2026-03-16 16:43:10,Completed,Email,NetBanking,3,2399.09,2162.28,149,2311.28,5
O0000354,CUST01443,2026-08-17 01:44:11,Completed,Organic,COD,4,3532.26,3276.79,149,3425.79,4
O0000355,CUST20773,2024-12-12 20:14:18,Completed,Referral,COD,1,482.24,482.24,49,531.24,2
O0000356,CUST22078,2024-06-21 02:05:41,Completed,Referral,Wallet,3,2192.04,1773.1,49,1822.1,6
O0000357,CUST16391,2024-02-21 07:22:21,Completed,Email,COD,3,4067.03,3736.2,49,3785.2,5
O0000358,CUST08854,2026-03-02 02:53:07,Completed,Partner,COD,4,4820.31,4281.08,149,4430.08,4
O0000359,CUST00765,2025-06-26 12:39:58,Completed,Paid Search,Wallet,4,4295.4,3716.01,149,3865.01,5
O0000360,CUST24346,2024-05-11 03:57:25,Completed,Referral,NetBanking,2,2092.27,1837.18,99,1936.18,5
O0000361,CUST07001,2026-02-05 05:30:47,Completed,Paid Search,Wallet,1,1336.19,1186.8,99,1285.8,2
O0000362,CUST22545,2026-04-06 16:15:32,Completed,Organic,NetBanking,3,3105.77,2955.52,49,3004.52,6
O0000363,CUST10986,2024-08-30 08:40:25,Completed,Social,NetBanking,2,2094.38,1614.81,49,1663.81,4
O0000364,CUST09470,2024-09-12 21:44:32,Completed,Referral,COD,1,1436.43,1424.79,149,1573.79,6
O0000365,CUST05475,2026-01-24 04:42:06,Completed,Organic,COD,2,2266.54,2221.34,79,2300.34,3
O0000366,CUST13260,2024-10-18 08:01:12,Completed,Partner,NetBanking,3,2405.02,2118.19,0,2118.19,6
O0000367,CUST15250,2026-01-29 03:28:57,Completed,Email,UPI,3,6609.56,5894.11,79,5973.11,2
O0000368,CUST18848,2025-04-09 20:32:24,Completed,Organic,Card,3,2468.71,2112.61,99,2211.61,4
O0000369,CUST04919,2024-03-06 07:15:47,Pending,Email,UPI,1,944.33,781.81,79,860.81,2
O0000370,CUST16542,2024-11-30 23:10:59,Completed,Referral,COD,4,4686.72,4051.84,149,4200.84,6
O0000371,CUST12423,2026-04-16 06:54:07,Completed,Email,NetBanking,2,2057.81,1872.63,0,1872.63,5
O0000372,CUST10170,2026-04-02 17:15:27,Completed,Referral,UPI,1,551.21,467.15,99,566.15,1
O0000373,CUST03271,2026-02-13 15:10:52,Completed,Organic,NetBanking,1,65.44,59.9,0,59.9,1
O0000374,CUST07605,2025-05-04 08:28:55,Completed,Social,Card,2,996.01,890.28,49,939.28,3
O0000375,CUST07236,2024-10-03 03:46:02,Completed,Paid Search,COD,2,2540.02,2266.65,0,2266.65,8
O0000376,CUST13211,2024-08-10 19:17:55,Completed,Organic,NetBanking,2,1511.44,1357.98,49,1406.98,5
O0000377,CUST14405,2026-04-28 18:17:03,Completed,Referral,Card,3,4946.17,3917.73,49,3966.73,7
O0000378,CUST01366,2026-01-16 04:25:37,Completed,Organic,NetBanking,1,96.47,79.76,99,178.76,4
O0000379,CUST24865,2026-05-18 19:01:37,Completed,Partner,Wallet,2,3230.47,2894.42,149,3043.42,4
O0000380,CUST24215,2026-07-18 20:39:50,Completed,Organic,UPI,2,1236.49,1184.31,0,1184.31,4
O0000381,CUST05837,2025-07-02 00:29:11,Completed,Paid Search,NetBanking,1,827.35,776.3,49,825.3,7
O0000382,CUST20383,2024-12-08 16:01:40,Pending,Organic,NetBanking,1,2966.64,2461.42,79,2540.42,6
O0000383,CUST20849,2026-02-08 11:59:06,Completed,Organic,COD,3,4396.32,4238.54,99,4337.54,5
O0000384,CUST12275,2026-08-05 12:21:51,Completed,Referral,UPI,1,27.26,24.07,49,73.07,3
O0000385,CUST05371,2024-02-19 01:38:27,Completed,Email,Card,1,665.59,595.3,0,595.3,10
O0000386,CUST24648,2025-02-09 17:51:55,Pending,Referral,Wallet,4,5618.88,4760.78,49,4809.78,3
O0000387,CUST14529,2026-01-18 05:42:34,Completed,Referral,Card,3,3885.3,3557.96,149,3706.96,4
O0000388,CUST09881,2026-05-14 16:52:29,Completed,Organic,COD,4,2776.0,2584.26,0,2584.26,1
O0000389,CUST09572,2025-09-02 13:52:08,Pending,Referral,UPI,1,338.1,332.89,79,411.89,1
O0000390,CUST06801,2025-01-11 23:47:58,Completed,Paid Search,UPI,4,2976.79,2643.12,149,2792.12,4
O0000391,CUST21398,2026-01-06 12:19:18,Cancelled,Email,UPI,2,1819.94,1663.55,99,1762.55,3
O0000392,CUST01732,2026-02-19 01:51:45,Completed,Referral,NetBanking,1,126.29,119.9,149,268.9,2
O0000393,CUST02251,2026-02-15 21:10:49,Completed,Social,COD,2,965.15,795.79,49,844.79,1
O0000394,CUST17620,2026-06-19 08:00:42,Returned,Paid Search,Card,1,187.57,176.6,99,275.6,5
O0000395,CUST19591,2026-06-09 13:17:18,Cancelled,Paid Search,Card,2,1844.64,1671.2,0,1671.2,6
O0000396,CUST18896,2025-10-25 08:39:58,Completed,Paid Search,COD,2,1945.49,1768.12,0,1768.12,8
O0000397,CUST10545,2026-05-20 22:20:53,Completed,Paid Search,NetBanking,2,1328.7,1165.14,79,1244.14,3
O0000398,CUST00533,2026-02-28 10:58:17,Completed,Social,NetBanking,1,731.2,644.48,149,793.48,7
O0000399,CUST22222,2025-09-29 00:36:21,Completed,Email,Card,1,1958.28,1515.32,149,1664.32,3
O0000400,CUST13598,2024-07-27 06:43:24,Completed,Partner,COD,1,860.82,837.92,0,837.92,6
O0000401,CUST09879,2025-10-14 05:29:14,Completed,Email,Wallet,1,762.75,573.97,149,722.97,3
O0000402,CUST01380,2025-10-24 15:25:59,Completed,Paid Search,Wallet,4,4156.48,3131.49,0,3131.49,3
O0000403,CUST12965,2026-07-11 05:02:29,Completed,Email,Card,3,2217.21,2057.04,0,2057.04,3
O0000404,CUST13761,2025-01-12 12:54:58,Completed,Paid Search,NetBanking,1,261.36,225.71,149,374.71,1
O0000405,CUST14831,2026-05-28 05:40:33,Completed,Organic,Card,1,1237.3,1094.39,79,1173.39,2
O0000406,CUST09441,2024-08-14 15:41:26,Completed,Paid Search,NetBanking,1,1357.09,1357.09,49,1406.09,5
O0000407,CUST08695,2025-07-20 23:06:12,Completed,Email,NetBanking,1,1257.65,1152.13,0,1152.13,9
O0000408,CUST08238,2025-04-15 12:36:41,Completed,Email,NetBanking,1,155.05,132.58,79,211.58,2
O0000409,CUST23649,2026-05-04 14:33:47,Completed,Paid Search,NetBanking,2,1920.27,1721.31,49,1770.31,4
O0000410,CUST24873,2026-06-21 12:59:40,Cancelled,Social,Wallet,1,2783.48,2378.76,149,2527.76,6
O0000411,CUST24414,2026-05-28 04:34:32,Completed,Partner,NetBanking,1,1108.8,887.15,0,887.15,5
O0000412,CUST11284,2026-01-29 19:22:41,Completed,Social,UPI,1,2534.4,2476.62,79,2555.62,8
O0000413,CUST18814,2024-03-24 06:11:08,Completed,Partner,NetBanking,1,2240.48,2117.25,79,2196.25,5
O0000414,CUST23144,2024-08-12 04:26:49,Returned,Partner,COD,1,1939.7,1700.53,149,1849.53,2
O0000415,CUST16323,2026-01-23 14:24:59,Completed,Organic,Card,1,2462.46,2391.05,0,2391.05,2
O0000416,CUST01322,2026-02-19 13:39:27,Returned,Email,Wallet,2,1599.37,1532.92,99,1631.92,3
O0000417,CUST23202,2025-07-01 14:23:31,Pending,Organic,NetBanking,2,2110.43,1948.07,149,2097.07,1
O0000418,CUST16253,2026-01-10 03:51:31,Returned,Organic,UPI,1,4372.32,3689.36,49,3738.36,3
O0000419,CUST03912,2025-09-17 16:10:54,Completed,Social,NetBanking,3,2516.78,2271.27,0,2271.27,4
O0000420,CUST11979,2026-06-11 12:53:35,Completed,Referral,Wallet,1,1387.31,1182.96,149,1331.96,5
O0000421,CUST04049,2026-06-10 17:49:35,Completed,Referral,UPI,1,817.23,775.96,79,854.96,4
O0000422,CUST01780,2025-10-12 18:04:01,Completed,Social,COD,4,3999.09,3550.87,0,3550.87,6
O0000423,CUST21459,2026-08-14 09:48:36,Completed,Paid Search,Card,1,2544.7,2468.87,99,2567.87,7
O0000424,CUST02709,2025-11-27 01:22:42,Completed,Email,Card,2,1826.58,1668.55,149,1817.55,1
O0000425,CUST12147,2025-01-20 04:37:19,Completed,Email,Wallet,2,1019.9,903.57,0,903.57,5
O0000426,CUST04535,2024-09-05 11:14:08,Completed,Referral,NetBanking,1,2356.41,2267.57,0,2267.57,5
O0000427,CUST13129,2025-08-12 17:00:16,Completed,Organic,COD,1,707.74,656.71,99,755.71,5
O0000428,CUST04040,2026-05-18 02:54:34,Returned,Organic,NetBanking,2,1722.81,1435.26,99,1534.26,4
O0000429,CUST07559,2025-11-28 23:48:36,Completed,Email,COD,2,3590.75,3580.51,49,3629.51,5
O0000430,CUST02158,2026-06-19 02:20:40,Completed,Social,UPI,3,936.68,791.11,99,890.11,2
O0000431,CUST24938,2026-07-01 07:47:47,Returned,Organic,Wallet,4,4095.8,3723.11,99,3822.11,4
O0000432,CUST11673,2026-06-04 20:51:16,Completed,Email,UPI,2,1742.65,1523.32,0,1523.32,7
O0000433,CUST17580,2025-02-08 01:06:39,Completed,Referral,NetBanking,2,2440.64,2240.41,49,2289.41,5
O0000434,CUST05789,2024-12-18 05:04:48,Completed,Partner,UPI,4,6086.41,5399.3,49,5448.3,5
O0000435,CUST18579,2024-10-23 22:13:47,Pending,Social,NetBanking,1,2537.54,1887.42,49,1936.42,1
O0000436,CUST05202,2025-08-18 22:41:17,Completed,Referral,UPI,3,2280.19,1969.44,49,2018.44,6
O0000437,CUST10767,2024-08-31 03:17:47,Completed,Referral,NetBanking,1,29.22,23.79,0,23.79,6
O0000438,CUST17866,2024-07-30 21:35:00,Completed,Referral,COD,1,299.63,299.63,149,448.63,2
O0000439,CUST09012,2025-08-20 16:28:13,Completed,Referral,UPI,1,63.32,56.65,49,105.65,6
O0000440,CUST06742,2024-11-08 07:02:45,Completed,Organic,Card,3,1886.46,1595.84,149,1744.84,1
O0000441,CUST16431,2024-12-05 04:25:41,Completed,Referral,NetBanking,1,1233.93,1166.56,0,1166.56,5
O0000442,CUST21285,2025-08-25 14:28:45,Completed,Partner,UPI,2,2284.71,1926.67,79,2005.67,1
O0000443,CUST08688,2024-06-30 21:27:57,Completed,Referral,COD,1,1713.12,1566.82,49,1615.82,3
O0000444,CUST21929,2024-03-13 10:52:44,Completed,Email,Card,1,1062.36,1030.49,99,1129.49,5
O0000445,CUST11588,2024-12-07 15:07:42,Cancelled,Email,UPI,4,3150.18,2605.93,149,2754.93,1
O0000446,CUST08156,2026-05-11 11:36:33,Returned,Social,UPI,1,759.54,639.23,49,688.23,7
O0000447,CUST24931,2025-10-11 11:10:08,Returned,Paid Search,COD,1,854.67,729.89,0,729.89,4
O0000448,CUST02155,2026-01-02 10:25:43,Completed,Social,Wallet,4,3721.28,3289.21,49,3338.21,5
O0000449,CUST02509,2025-11-12 02:21:49,Pending,Paid Search,UPI,2,991.87,962.08,99,1061.08,2
O0000450,CUST22734,2024-03-01 18:17:23,Completed,Referral,UPI,1,831.19,766.52,0,766.52,3
O0000451,CUST18708,2025-04-29 21:49:18,Completed,Partner,UPI,3,1583.2,1451.26,49,1500.26,2
O0000452,CUST09194,2025-09-23 21:58:56,Completed,Social,Card,1,70.7,55.99,99,154.99,5
O0000453,CUST15341,2025-11-06 11:53:47,Completed,Email,UPI,1,649.86,516.44,49,565.44,4
O0000454,CUST23712,2026-03-13 06:14:40,Completed,Referral,Card,2,1967.9,1663.07,149,1812.07,6
O0000455,CUST00784,2025-01-13 22:46:08,Completed,Referral,COD,1,261.53,240.11,0,240.11,2
O0000456,CUST06234,2024-12-31 15:22:54,Completed,Paid Search,UPI,4,7170.6,5971.83,149,6120.83,5
O0000457,CUST04932,2025-05-01 15:14:18,Returned,Paid Search,COD,1,1842.24,1767.63,49,1816.63,3
O0000458,CUST16652,2024-06-24 02:37:46,Completed,Referral,Card,1,3125.61,2893.06,0,2893.06,6
O0000459,CUST06836,2026-04-20 07:30:05,Completed,Social,UPI,1,3792.84,3256.53,49,3305.53,4
O0000460,CUST08809,2025-10-24 05:12:04,Completed,Organic,UPI,1,1205.47,1095.29,149,1244.29,4
O0000461,CUST13811,2025-10-28 15:52:16,Completed,Referral,UPI,2,3906.01,2957.45,0,2957.45,4
O0000462,CUST05062,2025-07-26 11:36:49,Completed,Partner,Wallet,4,3503.44,3091.24,49,3140.24,3
O0000463,CUST00087,2026-01-05 15:47:05,Completed,Organic,Wallet,3,4527.75,4079.68,79,4158.68,2
O0000464,CUST12614,2024-11-27 08:55:29,Completed,Paid Search,COD,3,3032.13,2727.06,149,2876.06,1
O0000465,CUST14618,2025-09-13 13:12:36,Completed,Paid Search,Card,2,349.21,334.36,149,483.36,4
O0000466,CUST09298,2024-12-16 04:55:10,Completed,Paid Search,Wallet,4,2445.16,2161.17,149,2310.17,5
O0000467,CUST06115,2025-08-22 13:45:42,Completed,Email,NetBanking,1,664.48,600.22,99,699.22,5
O0000468,CUST13519,2026-04-10 13:09:30,Completed,Paid Search,NetBanking,1,815.61,661.22,79,740.22,4
O0000469,CUST14085,2026-01-30 06:09:07,Completed,Referral,NetBanking,1,453.52,377.1,79,456.1,2
O0000470,CUST04019,2025-07-27 06:23:25,Completed,Partner,NetBanking,1,1329.15,1000.72,79,1079.72,6
O0000471,CUST09060,2025-01-18 05:24:56,Completed,Referral,Wallet,1,55.28,51.84,149,200.84,3
O0000472,CUST10047,2025-08-21 19:48:27,Completed,Paid Search,UPI,1,419.83,378.31,79,457.31,5
O0000473,CUST08713,2025-05-07 17:27:50,Completed,Email,NetBanking,1,961.46,817.82,149,966.82,5
O0000474,CUST03347,2025-01-13 16:56:44,Completed,Email,NetBanking,1,2527.72,2233.75,79,2312.75,5
O0000475,CUST19285,2025-04-02 08:06:12,Completed,Referral,NetBanking,2,1995.47,1959.35,149,2108.35,6
O0000476,CUST17708,2025-07-15 00:37:36,Completed,Email,NetBanking,1,907.33,813.15,49,862.15,1
O0000477,CUST10672,2025-12-21 20:53:08,Completed,Partner,COD,1,38.93,37.48,0,37.48,4
