campaign_touch_id,customer_id,touch_date,campaign_name,touch_channel,delivered,opened,clicked,converted,spend
CAMP00286,CUST09497,2026-07-28T00:00:00,Festive Burst,Email,1,0,0,0,1.3
CAMP00287,CUST03352,2026-01-18T00:00:00,Winback,Ads,1,0,0,0,1.93
CAMP00288,CUST09955,2024-01-28T00:00:00,Festive Burst,SMS,1,0,0,0,0.35
CAMP00289,CUST13961,2024-11-06T00:00:00,Festive Burst,SMS,1,1,0,0,6.67
CAMP00290,CUST12164,2025-03-16T00:00:00,Retention Plus,Email,1,1,0,0,4.87
CAMP00291,CUST13637,2025-01-28T00:00:00,Winback,Email,1,0,0,0,4.65
CAMP00292,CUST22730,2024-12-08T00:00:00,Winback,SMS,1,0,0,0,6.58
CAMP00293,CUST22386,2025-05-14T00:00:00,Summer Sale,SMS,1,1,0,0,7.41
CAMP00294,CUST19679,2024-06-20T00:00:00,Retention Plus,Push,1,0,0,0,0.32
CAMP00295,CUST07514,2025-04-29T00:00:00,Cross-Sell Boost,Push,1,0,0,0,4.99
CAMP00296,CUST22717,2024-03-29T00:00:00,Festive Burst,SMS,1,0,0,0,6.77
CAMP00297,CUST24131,2024-06-11T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,3.34
CAMP00298,CUST04945,2026-07-04T00:00:00,Retention Plus,Ads,1,0,0,0,2.43
CAMP00299,CUST03056,2024-11-17T00:00:00,Festive Burst,Push,1,0,0,0,0.62
CAMP00300,CUST08871,2024-10-13T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,5.2
CAMP00301,CUST19568,2024-09-28T00:00:00,Festive Burst,SMS,1,0,0,0,7.31
CAMP00302,CUST19344,2024-05-04T00:00:00,Retention Plus,Push,1,0,0,0,2.39
CAMP00303,CUST06433,2024-08-27T00:00:00,Winback,Email,1,1,1,0,4.77
CAMP00304,CUST00590,2025-11-02T00:00:00,Summer Sale,SMS,0,0,0,0,6.57
CAMP00305,CUST24254,2024-02-27T00:00:00,Cross-Sell Boost,Push,1,1,0,0,3.33
CAMP00306,CUST20793,2025-11-01T00:00:00,Cross-Sell Boost,Push,1,0,0,0,4.62
CAMP00307,CUST22310,2025-09-22T00:00:00,Winback,SMS,1,1,0,0,5.48
CAMP00308,CUST22751,2025-07-08T00:00:00,Winback,Ads,1,0,0,0,5.17
CAMP00309,CUST02555,2026-04-13T00:00:00,Summer Sale,SMS,1,0,0,0,7.39
CAMP00310,CUST04350,2025-06-08T00:00:00,Summer Sale,Ads,1,0,0,0,6.59
CAMP00311,CUST14884,2024-03-18T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,4.99
CAMP00312,CUST12591,2025-10-10T00:00:00,Winback,SMS,1,0,0,0,0.92
CAMP00313,CUST11405,2025-03-16T00:00:00,Spring Growth,Ads,0,0,0,0,4.77
CAMP00314,CUST12086,2024-06-19T00:00:00,Spring Growth,SMS,1,0,0,0,0.54
CAMP00315,CUST11190,2025-08-02T00:00:00,Winback,Push,1,0,0,0,5.51
CAMP00316,CUST17209,2024-01-17T00:00:00,Winback,Email,1,1,1,0,0.62
CAMP00317,CUST12208,2025-01-14T00:00:00,Retention Plus,Email,1,0,0,0,5.24
CAMP00318,CUST14348,2024-01-21T00:00:00,Winback,Ads,1,0,0,0,6.39
CAMP00319,CUST08844,2025-07-12T00:00:00,Summer Sale,SMS,1,0,0,0,3.5
CAMP00320,CUST22559,2026-04-10T00:00:00,Cross-Sell Boost,Email,1,1,0,0,2.02
CAMP00321,CUST11258,2024-10-14T00:00:00,Cross-Sell Boost,Push,1,1,0,0,1.18
CAMP00322,CUST02510,2024-04-17T00:00:00,Summer Sale,SMS,1,0,0,0,7.19
CAMP00323,CUST07593,2024-08-07T00:00:00,Winback,Ads,1,0,0,0,6.35
CAMP00324,CUST17212,2024-06-27T00:00:00,Summer Sale,Push,1,0,0,0,5.46
CAMP00325,CUST22707,2024-10-04T00:00:00,Retention Plus,SMS,1,0,0,0,1.91
CAMP00326,CUST24033,2024-07-27T00:00:00,Festive Burst,Ads,1,1,0,0,0.96
CAMP00327,CUST06732,2025-05-08T00:00:00,Spring Growth,SMS,1,1,0,0,4.51
CAMP00328,CUST24531,2024-03-19T00:00:00,Summer Sale,Push,1,0,0,0,3.27
CAMP00329,CUST16041,2025-08-25T00:00:00,Winback,SMS,1,0,0,0,1.1
CAMP00330,CUST04905,2026-07-10T00:00:00,Retention Plus,SMS,1,0,0,0,5.84
CAMP00331,CUST16791,2026-08-06T00:00:00,Retention Plus,SMS,1,0,0,0,5.97
CAMP00332,CUST16486,2026-04-09T00:00:00,Winback,Push,1,1,1,0,5.19
CAMP00333,CUST16110,2024-08-13T00:00:00,Winback,SMS,1,0,0,0,2.32
CAMP00334,CUST19440,2025-07-29T00:00:00,Festive Burst,Email,1,0,0,0,5.56
CAMP00335,CUST08332,2025-02-19T00:00:00,Summer Sale,Push,1,0,0,0,3.36
CAMP00336,CUST22811,2024-11-27T00:00:00,Retention Plus,Email,1,1,1,0,5.43
CAMP00337,CUST09202,2025-11-10T00:00:00,Retention Plus,Push,1,0,0,0,1.86
CAMP00338,CUST20638,2024-03-15T00:00:00,Spring Growth,Push,1,0,0,0,0.3
CAMP00339,CUST24601,2025-10-15T00:00:00,Festive Burst,Push,1,1,0,0,1.62
CAMP00340,CUST14364,2026-06-13T00:00:00,Festive Burst,SMS,1,0,0,0,1.5
CAMP00341,CUST02532,2024-05-10T00:00:00,Festive Burst,SMS,1,0,0,0,4.92
CAMP00342,CUST21125,2024-11-03T00:00:00,Winback,Ads,1,0,0,0,1.74
CAMP00343,CUST16488,2025-06-22T00:00:00,Summer Sale,Email,1,1,0,0,5.76
CAMP00344,CUST08015,2024-06-22T00:00:00,Summer Sale,Push,1,0,0,0,2.39
CAMP00345,CUST19373,2025-09-02T00:00:00,Spring Growth,Email,1,1,1,0,3.97
CAMP00346,CUST12172,2024-02-15T00:00:00,Spring Growth,Ads,1,0,0,0,4.02
CAMP00347,CUST22284,2024-04-12T00:00:00,Winback,SMS,1,0,0,0,4.8
CAMP00348,CUST23158,2024-09-22T00:00:00,Festive Burst,Ads,1,1,1,0,1.87
CAMP00349,CUST21213,2025-06-08T00:00:00,Winback,Ads,1,0,0,0,2.38
CAMP00350,CUST06248,2024-07-04T00:00:00,Spring Growth,Ads,1,1,0,0,2.66
CAMP00351,CUST13315,2025-11-17T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,0.92
CAMP00352,CUST20592,2026-07-07T00:00:00,Cross-Sell Boost,Ads,1,1,0,0,1.4
CAMP00353,CUST14959,2024-12-08T00:00:00,Retention Plus,Push,1,0,0,0,6.43
CAMP00354,CUST07581,2024-12-10T00:00:00,Festive Burst,Ads,1,0,0,0,7.2
CAMP00355,CUST11672,2026-05-02T00:00:00,Spring Growth,SMS,1,0,0,0,5.15
CAMP00356,CUST12127,2025-12-22T00:00:00,Retention Plus,Ads,1,0,0,0,2.91
CAMP00357,CUST09203,2024-09-18T00:00:00,Winback,Push,1,0,0,0,1.24
CAMP00358,CUST06913,2025-11-14T00:00:00,Festive Burst,Ads,1,0,0,0,2.26
CAMP00359,CUST04879,2024-08-10T00:00:00,Festive Burst,Push,1,0,0,0,2.87
CAMP00360,CUST22538,2025-12-25T00:00:00,Spring Growth,SMS,1,0,0,0,0.85
CAMP00361,CUST00959,2024-05-01T00:00:00,Summer Sale,Ads,0,0,0,0,4.21
CAMP00362,CUST10648,2024-11-05T00:00:00,Summer Sale,Push,1,0,0,0,3.27
CAMP00363,CUST16441,2024-11-28T00:00:00,Winback,Push,1,0,0,0,0.88
CAMP00364,CUST03334,2024-01-14T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,6.66
CAMP00365,CUST20143,2024-05-29T00:00:00,Spring Growth,Push,1,0,0,0,4.8
CAMP00366,CUST21250,2026-04-04T00:00:00,Spring Growth,SMS,1,0,0,0,2.43
CAMP00367,CUST21026,2025-01-27T00:00:00,Retention Plus,Email,1,0,0,0,1.63
CAMP00368,CUST02334,2024-07-18T00:00:00,Retention Plus,SMS,1,0,0,0,2.21
CAMP00369,CUST05829,2026-03-14T00:00:00,Cross-Sell Boost,Email,1,1,1,0,4.53
CAMP00370,CUST18961,2025-09-06T00:00:00,Summer Sale,SMS,1,0,0,0,5.59
CAMP00371,CUST13493,2025-09-29T00:00:00,Spring Growth,Ads,1,0,0,0,1.96
CAMP00372,CUST10959,2024-01-03T00:00:00,Retention Plus,Ads,1,0,0,0,0.86
CAMP00373,CUST17450,2025-03-07T00:00:00,Festive Burst,SMS,1,0,0,0,2.71
CAMP00374,CUST11276,2024-01-16T00:00:00,Winback,Push,1,0,0,0,4.29
CAMP00375,CUST17086,2024-11-28T00:00:00,Festive Burst,Push,1,1,1,0,7.28
CAMP00376,CUST02688,2026-07-11T00:00:00,Winback,Email,1,1,0,0,7.27
CAMP00377,CUST02426,2025-05-24T00:00:00,Retention Plus,SMS,1,0,0,0,4.85
CAMP00378,CUST05898,2026-03-06T00:00:00,Retention Plus,SMS,1,0,0,0,1.64
CAMP00379,CUST21986,2024-11-22T00:00:00,Winback,Ads,1,0,0,0,2.82
CAMP00380,CUST16156,2026-02-09T00:00:00,Winback,SMS,1,0,0,0,6.41
CAMP00381,CUST18569,2026-01-24T00:00:00,Summer Sale,Ads,0,0,0,0,6.22
CAMP00382,CUST17774,2025-04-08T00:00:00,Retention Plus,Push,1,0,0,0,0.43
CAMP00383,CUST05404,2024-10-28T00:00:00,Summer Sale,Ads,1,0,0,0,6.28
CAMP00384,CUST15266,2024-08-19T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,6.49
CAMP00385,CUST07539,2025-09-18T00:00:00,Summer Sale,Email,0,0,0,0,2.24
CAMP00386,CUST24867,2024-03-23T00:00:00,Cross-Sell Boost,Email,1,1,0,0,7.48
CAMP00387,CUST06340,2024-10-17T00:00:00,Festive Burst,Push,1,0,0,0,1.61
CAMP00388,CUST22759,2025-07-27T00:00:00,Summer Sale,Email,1,1,1,0,1.69
CAMP00389,CUST14948,2026-06-30T00:00:00,Winback,Ads,1,0,0,0,5.27
CAMP00390,CUST20222,2025-12-04T00:00:00,Winback,Push,1,0,0,0,3.47
CAMP00391,CUST03616,2024-08-29T00:00:00,Spring Growth,Ads,1,1,0,0,4.53
CAMP00392,CUST24021,2026-01-07T00:00:00,Winback,Ads,0,0,0,0,3.94
CAMP00393,CUST18580,2026-05-31T00:00:00,Winback,Push,1,1,0,0,5.42
CAMP00394,CUST16021,2024-01-19T00:00:00,Winback,Ads,1,0,0,0,2.18
CAMP00395,CUST14217,2026-02-10T00:00:00,Spring Growth,Email,1,1,0,0,1.44
CAMP00396,CUST12849,2025-12-25T00:00:00,Festive Burst,SMS,1,1,0,0,0.37
CAMP00397,CUST17162,2024-03-09T00:00:00,Festive Burst,SMS,1,1,0,0,1.55
CAMP00398,CUST17246,2024-07-15T00:00:00,Cross-Sell Boost,Push,1,1,0,0,6.7
CAMP00399,CUST16139,2024-08-17T00:00:00,Spring Growth,SMS,1,0,0,0,3.64
CAMP00400,CUST06450,2024-02-24T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,1.32
CAMP00401,CUST22579,2025-03-19T00:00:00,Winback,Ads,1,0,0,0,4.66
CAMP00402,CUST09634,2025-03-14T00:00:00,Retention Plus,SMS,1,0,0,0,7.35
CAMP00403,CUST24533,2024-05-28T00:00:00,Winback,SMS,1,0,0,0,0.83
CAMP00404,CUST12781,2025-04-26T00:00:00,Retention Plus,SMS,1,0,0,0,1.43
CAMP00405,CUST02310,2024-06-15T00:00:00,Summer Sale,Ads,1,1,0,0,3.08
CAMP00406,CUST10559,2025-06-11T00:00:00,Winback,Ads,1,0,0,0,5.3
CAMP00407,CUST20663,2024-09-15T00:00:00,Festive Burst,Email,1,1,0,0,4.08
CAMP00408,CUST13415,2024-11-23T00:00:00,Summer Sale,Push,1,0,0,0,6.46
CAMP00409,CUST24338,2026-04-15T00:00:00,Winback,Push,1,0,0,0,3.13
CAMP00410,CUST20214,2026-07-22T00:00:00,Festive Burst,Push,1,0,0,0,4.12
CAMP00411,CUST14549,2026-08-15T00:00:00,Festive Burst,Ads,0,0,0,0,6.03
CAMP00412,CUST00191,2024-10-28T00:00:00,Retention Plus,Email,0,0,0,0,4.33
CAMP00413,CUST17398,2025-04-01T00:00:00,Summer Sale,Push,1,0,0,0,5.8
CAMP00414,CUST00362,2024-04-20T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,0.61
CAMP00415,CUST07324,2025-05-15T00:00:00,Summer Sale,Email,1,0,0,0,3.32
CAMP00416,CUST13850,2024-07-03T00:00:00,Cross-Sell Boost,Email,1,1,0,0,2.82
CAMP00417,CUST15599,2025-12-08T00:00:00,Summer Sale,Email,1,0,0,0,5.37
CAMP00418,CUST20343,2026-08-16T00:00:00,Retention Plus,Email,1,1,0,0,2.81
CAMP00419,CUST24757,2026-05-16T00:00:00,Retention Plus,Email,1,1,0,0,4.14
CAMP00420,CUST12224,2026-02-10T00:00:00,Winback,SMS,0,0,0,0,3.32
CAMP00421,CUST07998,2025-02-17T00:00:00,Winback,Push,1,1,0,0,6.16
CAMP00422,CUST10703,2024-10-27T00:00:00,Spring Growth,Email,1,1,0,0,7.35
CAMP00423,CUST13789,2024-03-05T00:00:00,Winback,Ads,1,0,0,0,4.56
CAMP00424,CUST20632,2025-02-16T00:00:00,Summer Sale,Ads,1,0,0,0,3.08
CAMP00425,CUST24007,2024-04-21T00:00:00,Festive Burst,SMS,1,0,0,0,7.18
CAMP00426,CUST06237,2025-04-28T00:00:00,Spring Growth,Ads,1,1,0,0,2.93
CAMP00427,CUST21733,2024-05-05T00:00:00,Spring Growth,Email,0,0,0,0,7.18
CAMP00428,CUST12045,2026-07-03T00:00:00,Winback,Push,1,1,0,0,6.72
CAMP00429,CUST18965,2024-12-29T00:00:00,Retention Plus,SMS,1,0,0,0,4.91
CAMP00430,CUST00532,2024-01-20T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,0.93
CAMP00431,CUST12260,2025-05-15T00:00:00,Cross-Sell Boost,Email,1,0,0,0,4.7
CAMP00432,CUST18397,2025-04-05T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,2.78
CAMP00433,CUST14720,2024-02-17T00:00:00,Spring Growth,SMS,1,0,0,0,1.09
CAMP00434,CUST14433,2025-07-14T00:00:00,Retention Plus,Email,1,1,1,1,6.09
CAMP00435,CUST11030,2026-01-01T00:00:00,Winback,Push,1,0,0,0,0.92
CAMP00436,CUST14017,2024-01-16T00:00:00,Summer Sale,Push,1,0,0,0,2.1
CAMP00437,CUST13587,2024-04-06T00:00:00,Summer Sale,SMS,1,0,0,0,0.99
CAMP00438,CUST11493,2026-08-27T00:00:00,Spring Growth,SMS,1,0,0,0,1.47
CAMP00439,CUST14842,2024-01-06T00:00:00,Winback,Email,1,1,1,0,3.48
CAMP00440,CUST03290,2026-03-27T00:00:00,Summer Sale,Ads,1,0,0,0,4.7
CAMP00441,CUST24531,2026-01-12T00:00:00,Winback,SMS,1,0,0,0,7.05
CAMP00442,CUST06669,2024-09-30T00:00:00,Cross-Sell Boost,Email,1,1,1,0,6.39
CAMP00443,CUST18753,2025-04-19T00:00:00,Retention Plus,Push,1,0,0,0,2.19
CAMP00444,CUST23499,2024-04-19T00:00:00,Festive Burst,Push,1,0,0,0,2.58
CAMP00445,CUST02984,2026-05-19T00:00:00,Retention Plus,Ads,1,0,0,0,0.21
CAMP00446,CUST18098,2024-07-20T00:00:00,Retention Plus,SMS,1,0,0,0,4.23
CAMP00447,CUST20382,2025-01-01T00:00:00,Summer Sale,Ads,1,0,0,0,6.74
CAMP00448,CUST23465,2026-03-23T00:00:00,Cross-Sell Boost,Push,1,0,0,0,6.15
CAMP00449,CUST01076,2024-10-06T00:00:00,Spring Growth,SMS,1,0,0,0,5.07
CAMP00450,CUST24482,2025-02-01T00:00:00,Spring Growth,Ads,1,0,0,0,2.88
CAMP00451,CUST03315,2026-07-23T00:00:00,Summer Sale,SMS,1,1,1,0,2.66
CAMP00452,CUST02771,2026-01-19T00:00:00,Retention Plus,Email,1,1,0,0,2.75
CAMP00453,CUST03038,2026-02-25T00:00:00,Spring Growth,Email,1,0,0,0,2.2
CAMP00454,CUST13212,2024-10-14T00:00:00,Festive Burst,Ads,1,1,0,0,0.87
CAMP00455,CUST14380,2025-02-19T00:00:00,Summer Sale,Ads,1,0,0,0,0.51
CAMP00456,CUST03313,2024-01-20T00:00:00,Retention Plus,Push,0,0,0,0,4.94
CAMP00457,CUST07149,2026-05-29T00:00:00,Retention Plus,SMS,1,1,1,0,2.88
CAMP00458,CUST00403,2025-12-11T00:00:00,Spring Growth,Email,1,1,0,0,7.0
CAMP00459,CUST00934,2025-10-19T00:00:00,Retention Plus,SMS,1,0,0,0,7.04
CAMP00460,CUST00122,2026-08-31T00:00:00,Retention Plus,Email,1,0,0,0,1.47
CAMP00461,CUST04407,2024-03-21T00:00:00,Spring Growth,Ads,1,1,0,0,4.87
CAMP00462,CUST11145,2024-12-01T00:00:00,Summer Sale,SMS,1,0,0,0,1.96
CAMP00463,CUST00167,2024-06-05T00:00:00,Cross-Sell Boost,Email,1,0,0,0,6.34
CAMP00464,CUST18170,2026-05-09T00:00:00,Summer Sale,Email,1,1,1,0,4.02
CAMP00465,CUST06705,2026-05-09T00:00:00,Festive Burst,SMS,1,1,0,0,4.78
CAMP00466,CUST22363,2026-06-28T00:00:00,Retention Plus,SMS,1,0,0,0,5.18
CAMP00467,CUST20609,2025-08-30T00:00:00,Winback,Ads,1,1,0,0,5.74
CAMP00468,CUST24626,2026-06-24T00:00:00,Summer Sale,Email,1,0,0,0,5.86
CAMP00469,CUST14914,2026-06-23T00:00:00,Retention Plus,SMS,1,1,0,0,0.65
CAMP00470,CUST16264,2025-04-21T00:00:00,Festive Burst,Ads,1,0,0,0,6.39
CAMP00471,CUST16678,2026-07-29T00:00:00,Retention Plus,Email,1,1,0,0,4.07
CAMP00472,CUST15978,2025-10-07T00:00:00,Festive Burst,SMS,1,1,1,0,2.61
CAMP00473,CUST10980,2026-02-18T00:00:00,Winback,SMS,1,0,0,0,2.54
CAMP00474,CUST05824,2025-03-18T00:00:00,Festive Burst,Email,1,1,1,0,0.62
CAMP00475,CUST22352,2024-07-18T00:00:00,Spring Growth,Email,1,1,1,1,3.67
CAMP00476,CUST08737,2026-04-03T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,1.07
CAMP00477,CUST11035,2024-06-25T00:00:00,Winback,SMS,1,0,0,0,2.04
CAMP00478,CUST07461,2026-04-09T00:00:00,Summer Sale,Push,1,0,0,0,1.74
CAMP00479,CUST22054,2024-11-11T00:00:00,Winback,Ads,1,0,0,0,3.55
CAMP00480,CUST02603,2026-04-20T00:00:00,Spring Growth,SMS,1,0,0,0,3.03
CAMP00481,CUST08252,2025-10-18T00:00:00,Retention Plus,Push,0,0,0,0,1.31
CAMP00482,CUST20539,2026-03-26T00:00:00,Festive Burst,SMS,1,1,0,0,2.64
CAMP00483,CUST24841,2026-08-18T00:00:00,Spring Growth,Email,1,1,0,0,3.98
CAMP00484,CUST05813,2024-06-16T00:00:00,Spring Growth,Ads,1,0,0,0,7.19
CAMP00485,CUST19697,2024-02-17T00:00:00,Summer Sale,Push,1,0,0,0,3.9
CAMP00486,CUST15656,2024-01-20T00:00:00,Summer Sale,Push,1,0,0,0,2.87
CAMP00487,CUST03675,2024-08-31T00:00:00,Retention Plus,Ads,1,0,0,0,5.34
CAMP00488,CUST11106,2025-10-27T00:00:00,Cross-Sell Boost,Email,1,1,0,0,7.09
CAMP00489,CUST04625,2025-10-14T00:00:00,Spring Growth,Ads,1,0,0,0,4.84
CAMP00490,CUST18905,2025-07-22T00:00:00,Festive Burst,SMS,1,0,0,0,7.04
CAMP00491,CUST05612,2025-06-18T00:00:00,Spring Growth,Email,0,0,0,0,2.88
CAMP00492,CUST24163,2025-12-06T00:00:00,Retention Plus,Email,1,1,0,0,3.99
CAMP00493,CUST24928,2025-09-02T00:00:00,Retention Plus,SMS,1,0,0,0,5.78
CAMP00494,CUST06001,2026-07-27T00:00:00,Festive Burst,SMS,1,1,0,0,0.64
CAMP00495,CUST00560,2024-09-06T00:00:00,Festive Burst,Push,1,1,0,0,2.06
CAMP00496,CUST13404,2025-12-19T00:00:00,Festive Burst,Push,1,0,0,0,3.36
CAMP00497,CUST07739,2024-04-07T00:00:00,Summer Sale,SMS,1,1,1,0,1.4
CAMP00498,CUST08054,2024-12-22T00:00:00,Summer Sale,Email,1,0,0,0,6.77
CAMP00499,CUST09162,2026-08-16T00:00:00,Festive Burst,Ads,1,1,1,0,6.46
CAMP00500,CUST14787,2024-09-17T00:00:00,Spring Growth,Email,1,0,0,0,6.92
CAMP00501,CUST22888,2025-04-09T00:00:00,Cross-Sell Boost,Email,1,0,0,0,5.42
CAMP00502,CUST15466,2025-03-03T00:00:00,Cross-Sell Boost,Email,1,0,0,0,6.34
CAMP00503,CUST24146,2025-06-17T00:00:00,Retention Plus,Push,1,0,0,0,5.8
CAMP00504,CUST07819,2025-05-06T00:00:00,Retention Plus,Email,1,1,0,0,7.39
CAMP00505,CUST05592,2026-07-14T00:00:00,Winback,Ads,1,0,0,0,7.2
CAMP00506,CUST21926,2024-02-10T00:00:00,Spring Growth,Push,1,1,1,0,6.47
CAMP00507,CUST07848,2025-01-02T00:00:00,Cross-Sell Boost,Push,1,0,0,0,4.95
CAMP00508,CUST21356,2025-06-22T00:00:00,Winback,Push,1,0,0,0,2.36
CAMP00509,CUST10545,2026-06-13T00:00:00,Retention Plus,Email,1,1,0,0,2.35
CAMP00510,CUST05063,2026-07-16T00:00:00,Festive Burst,SMS,1,0,0,0,2.95
CAMP00511,CUST09299,2026-05-06T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,1.4
CAMP00512,CUST09714,2026-01-18T00:00:00,Summer Sale,Email,1,1,0,0,5.18
CAMP00513,CUST10801,2026-02-23T00:00:00,Summer Sale,Email,1,0,0,0,6.04
CAMP00514,CUST05419,2024-06-17T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,1.38
CAMP00515,CUST06082,2024-02-04T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,6.44
CAMP00516,CUST12482,2024-10-24T00:00:00,Spring Growth,Email,1,1,0,0,2.77
CAMP00517,CUST09594,2025-07-16T00:00:00,Winback,Email,1,0,0,0,4.46
CAMP00518,CUST15322,2025-05-24T00:00:00,Spring Growth,Push,1,0,0,0,4.86
CAMP00519,CUST03010,2024-10-03T00:00:00,Spring Growth,Push,1,0,0,0,6.99
CAMP00520,CUST00671,2025-10-25T00:00:00,Winback,Push,1,0,0,0,0.93
CAMP00521,CUST21501,2024-12-07T00:00:00,Spring Growth,Push,1,1,1,0,6.39
CAMP00522,CUST18678,2024-11-10T00:00:00,Winback,SMS,1,0,0,0,6.64
CAMP00523,CUST13415,2024-06-27T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,0.47
CAMP00524,CUST09692,2026-04-03T00:00:00,Summer Sale,Email,1,1,0,0,6.68
CAMP00525,CUST02480,2024-06-02T00:00:00,Summer Sale,Ads,1,1,0,0,2.59
CAMP00526,CUST11385,2025-12-07T00:00:00,Winback,SMS,1,0,0,0,7.12
CAMP00527,CUST21176,2024-03-20T00:00:00,Festive Burst,Push,0,0,0,0,5.62
CAMP00528,CUST24595,2026-07-26T00:00:00,Spring Growth,Email,1,1,0,0,5.01
CAMP00529,CUST18042,2024-01-30T00:00:00,Festive Burst,SMS,0,0,0,0,2.69
CAMP00530,CUST18295,2025-09-25T00:00:00,Cross-Sell Boost,Push,1,1,0,0,0.25
CAMP00531,CUST19749,2026-04-13T00:00:00,Festive Burst,Email,1,1,0,0,7.11
CAMP00532,CUST08442,2025-05-30T00:00:00,Winback,Push,1,1,0,0,5.0
CAMP00533,CUST24476,2024-11-16T00:00:00,Spring Growth,SMS,1,0,0,0,5.88
CAMP00534,CUST16329,2024-07-12T00:00:00,Spring Growth,Ads,1,0,0,0,2.27
CAMP00535,CUST24596,2026-06-30T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,7.38
CAMP00536,CUST20057,2024-12-07T00:00:00,Festive Burst,Push,1,0,0,0,2.39
CAMP00537,CUST20609,2024-05-16T00:00:00,Spring Growth,Email,1,0,0,0,3.65
CAMP00538,CUST02032,2024-09-07T00:00:00,Summer Sale,Push,1,0,0,0,0.39
CAMP00539,CUST21202,2025-01-18T00:00:00,Summer Sale,Push,1,0,0,0,0.49
CAMP00540,CUST21881,2025-05-19T00:00:00,Summer Sale,Ads,1,0,0,0,2.85
CAMP00541,CUST07919,2024-03-27T00:00:00,Retention Plus,Ads,1,0,0,0,5.69
CAMP00542,CUST17463,2026-03-25T00:00:00,Summer Sale,Ads,1,0,0,0,6.12
CAMP00543,CUST21011,2025-03-07T00:00:00,Cross-Sell Boost,Email,1,1,0,0,5.11
CAMP00544,CUST02520,2024-05-17T00:00:00,Retention Plus,Email,1,1,0,0,0.76
CAMP00545,CUST14289,2025-12-30T00:00:00,Retention Plus,SMS,1,0,0,0,0.7
CAMP00546,CUST16025,2026-02-04T00:00:00,Cross-Sell Boost,Push,1,1,0,0,1.82
CAMP00547,CUST06672,2025-06-26T00:00:00,Winback,Email,1,1,1,0,1.45
CAMP00548,CUST23222,2024-12-31T00:00:00,Summer Sale,Ads,0,0,0,0,5.06
CAMP00549,CUST09077,2024-10-18T00:00:00,Winback,Push,1,0,0,0,2.53
CAMP00550,CUST23023,2024-10-16T00:00:00,Spring Growth,Push,1,0,0,0,0.64
CAMP00551,CUST03042,2024-12-24T00:00:00,Spring Growth,Push,1,1,0,0,4.25
CAMP00552,CUST05838,2025-04-14T00:00:00,Festive Burst,Push,1,0,0,0,5.33
CAMP00553,CUST02945,2024-10-21T00:00:00,Retention Plus,Email,1,1,0,0,7.39
CAMP00554,CUST22491,2026-02-23T00:00:00,Winback,SMS,1,1,0,0,1.0
CAMP00555,CUST01764,2026-03-22T00:00:00,Spring Growth,Ads,1,0,0,0,1.88
CAMP00556,CUST10632,2025-11-17T00:00:00,Festive Burst,SMS,1,0,0,0,2.55
CAMP00557,CUST14776,2026-04-16T00:00:00,Spring Growth,Push,1,1,1,0,1.62
CAMP00558,CUST15815,2025-09-23T00:00:00,Retention Plus,Email,1,0,0,0,5.1
CAMP00559,CUST14967,2024-01-25T00:00:00,Spring Growth,SMS,1,1,0,0,0.85
CAMP00560,CUST21599,2026-06-10T00:00:00,Retention Plus,Push,1,0,0,0,5.05
CAMP00561,CUST21116,2024-07-07T00:00:00,Festive Burst,Email,1,1,0,0,3.51
CAMP00562,CUST21530,2025-12-21T00:00:00,Summer Sale,Push,1,0,0,0,6.42
CAMP00563,CUST20401,2026-02-19T00:00:00,Festive Burst,Email,1,1,1,0,5.81
CAMP00564,CUST09162,2024-11-08T00:00:00,Summer Sale,Email,1,0,0,0,1.7
CAMP00565,CUST22240,2025-05-26T00:00:00,Festive Burst,Email,1,1,0,0,6.21
CAMP00566,CUST13756,2026-07-24T00:00:00,Winback,Push,1,0,0,0,3.45
CAMP00567,CUST19070,2024-02-23T00:00:00,Summer Sale,Push,1,0,0,0,1.16
CAMP00568,CUST00151,2026-08-14T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,7.3
CAMP00569,CUST04502,2025-10-23T00:00:00,Spring Growth,Ads,1,0,0,0,5.83
CAMP00570,CUST03179,2024-12-18T00:00:00,Cross-Sell Boost,Email,1,0,0,0,0.36
CAMP00571,CUST15987,2024-09-06T00:00:00,Summer Sale,Email,1,1,0,0,1.62
CAMP00572,CUST08007,2025-05-07T00:00:00,Summer Sale,Email,1,0,0,0,1.64
